Rank,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
445.0,Trentyn Flowers,19.0,LAC,SF,2.0,0.0,8.0,2.0,4.5,0.444,0.0,1.0,0.0,2.0,3.5,0.571,0.444,0.5,0.5,1.0,0.5,1.5,2.0,0.0,0.0,0.0,0.5,1.5,4.5,
446.0,Kevin Knox,25.0,GSW,SF,2.0,0.0,5.0,2.0,3.5,0.571,0.5,1.5,0.333,1.5,2.0,0.75,0.643,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,4.5,
447.0,Julian Phillips,21.0,CHI,SF,56.0,3.0,13.3,1.6,3.5,0.442,0.6,1.9,0.336,0.9,1.6,0.567,0.533,0.8,1.0,0.737,0.9,1.2,2.0,0.4,0.5,0.3,0.4,1.3,4.5,
448.0,Trevelin Queen,27.0,ORL,SG,25.0,2.0,14.6,1.7,4.8,0.353,0.6,2.6,0.25,1.0,2.2,0.473,0.42,0.5,0.6,0.867,0.8,0.9,1.7,1.3,1.0,0.4,0.8,1.4,4.5,
449.0,Jett Howard,21.0,ORL,SF,47.0,0.0,11.3,1.6,4.3,0.37,1.0,3.1,0.317,0.6,1.2,0.509,0.485,0.3,0.4,0.75,0.4,0.8,1.2,0.8,0.2,0.2,0.5,1.0,4.4,
450.0,Reggie Jackson,34.0,PHI,PG,31.0,1.0,12.4,1.7,4.3,0.391,0.8,2.4,0.338,0.9,1.9,0.458,0.485,0.2,0.3,0.778,0.3,1.1,1.4,1.5,0.5,0.1,0.5,1.1,4.4,
451.0,Pat Connaughton,32.0,MIL,SG,31.0,0.0,14.8,1.6,3.7,0.431,0.6,2.0,0.323,1.0,1.7,0.556,0.517,0.4,0.5,0.765,0.5,2.1,2.6,1.6,0.2,0.3,0.6,1.1,4.3,
452.0,Daniel Theis,32.0,NOP,C,38.0,9.0,16.3,1.6,3.4,0.473,0.2,1.0,0.243,1.4,2.4,0.565,0.508,0.8,1.0,0.838,1.2,3.2,4.3,1.6,0.5,0.5,0.7,1.8,4.3,
453.0,Malaki Branham,21.0,SAS,SG,33.0,0.0,8.9,1.5,3.5,0.431,0.6,1.6,0.389,0.9,1.9,0.468,0.522,0.5,0.6,0.85,0.1,1.0,1.1,0.8,0.2,0.1,0.8,0.5,4.2,
454.0,Paul Reed,25.0,DET,C,32.0,0.0,9.4,1.6,3.1,0.531,0.2,0.7,0.286,1.4,2.4,0.597,0.561,0.8,1.0,0.806,0.9,1.6,2.5,0.9,1.0,0.6,0.5,1.6,4.2,
455.0,Terrence Shannon Jr.,24.0,MIN,SG,19.0,0.0,10.3,1.7,3.5,0.493,0.2,0.9,0.222,1.5,2.6,0.592,0.522,0.5,0.6,0.833,0.4,1.2,1.5,1.1,0.3,0.2,0.5,0.7,4.2,
456.0,Dalen Terry,22.0,CHI,SG,51.0,1.0,12.6,1.5,3.2,0.472,0.4,1.2,0.339,1.1,2.0,0.548,0.534,0.7,1.1,0.704,0.5,1.0,1.5,1.2,0.5,0.2,0.7,1.5,4.2,
457.0,Elfrid Payton,30.0,2TM,PG,13.0,5.0,20.5,2.0,5.2,0.388,0.0,0.1,0.0,2.0,5.1,0.394,0.388,0.1,0.2,0.5,0.5,2.4,2.8,5.2,1.2,0.5,2.1,1.7,4.1,
458.0,Elfrid Payton,30.0,NOP,PG,7.0,3.0,20.6,3.3,6.6,0.5,0.0,0.1,0.0,3.3,6.4,0.511,0.5,0.1,0.3,0.5,0.7,2.7,3.4,6.9,1.4,0.4,2.9,1.4,6.7,
459.0,Elfrid Payton,30.0,CHO,PG,6.0,2.0,20.5,0.5,3.5,0.143,0.0,0.0,,0.5,3.5,0.143,0.143,0.0,0.0,,0.2,2.0,2.2,3.3,1.0,0.5,1.2,2.0,1.0,
460.0,Jock Landale,29.0,HOU,C,28.0,0.0,10.7,1.6,3.3,0.478,0.2,0.5,0.462,1.4,2.8,0.481,0.511,0.8,1.1,0.688,1.4,1.9,3.3,0.9,0.2,0.3,0.5,1.0,4.1,
461.0,Micah Potter,26.0,UTA,C,26.0,9.0,17.3,1.4,3.1,0.444,0.9,2.4,0.387,0.5,0.7,0.632,0.593,0.4,0.5,0.917,1.2,2.8,4.0,0.7,0.2,0.3,0.7,1.3,4.1,
462.0,Cody Williams,20.0,UTA,SG,32.0,12.0,20.6,1.5,4.6,0.322,0.5,2.3,0.236,0.9,2.3,0.405,0.38,0.7,0.9,0.724,0.6,1.8,2.4,1.3,0.5,0.3,0.8,1.8,4.1,
463.0,Kyle Lowry,38.0,PHI,PG,33.0,12.0,18.9,1.2,3.4,0.351,0.8,2.5,0.337,0.3,0.8,0.393,0.477,0.8,1.0,0.818,0.3,1.6,2.0,2.8,0.9,0.3,0.6,1.8,4.0,
464.0,Dariq Whitehead,20.0,BRK,SF,9.0,0.0,6.3,1.3,2.8,0.48,1.2,2.3,0.524,0.1,0.4,0.25,0.7,0.1,0.3,0.333,0.1,0.6,0.7,0.1,0.3,0.1,0.7,0.2,4.0,
465.0,Mason Plumlee,34.0,PHO,C,56.0,18.0,17.5,1.5,2.6,0.585,0.0,0.0,0.0,1.5,2.6,0.593,0.585,0.9,1.5,0.622,1.6,4.6,6.2,1.9,0.4,0.7,0.9,2.2,4.0,
466.0,Antonio Reeves,24.0,NOP,SG,26.0,0.0,10.0,1.5,3.8,0.404,0.6,2.0,0.308,0.9,1.8,0.511,0.485,0.3,0.3,0.875,0.3,0.7,1.1,0.7,0.3,0.0,0.3,0.4,4.0,
467.0,Josh Richardson,31.0,MIA,SG,8.0,0.0,18.8,1.4,4.8,0.289,0.8,2.8,0.273,0.6,2.0,0.313,0.368,0.5,0.5,1.0,0.8,0.8,1.5,1.5,1.0,0.1,1.0,2.1,4.0,
468.0,Cam Spencer,24.0,MEM,SG,10.0,0.0,12.1,1.3,3.0,0.433,0.5,1.6,0.313,0.8,1.4,0.571,0.517,0.9,0.9,1.0,0.5,1.2,1.7,1.6,0.3,0.1,0.5,1.1,4.0,
469.0,Nae'Qwan Tomlin,24.0,CLE,PF,2.0,0.0,5.5,1.5,2.5,0.6,0.0,1.0,0.0,1.5,1.5,1.0,0.6,1.0,1.5,0.667,0.5,1.5,2.0,0.0,0.0,0.0,0.5,1.0,4.0,
470.0,Oscar Tshiebwe,25.0,UTA,C,4.0,0.0,13.5,1.0,1.5,0.667,0.0,0.0,,1.0,1.5,0.667,0.667,2.0,2.5,0.8,1.8,4.0,5.8,0.3,1.3,0.0,0.3,3.0,4.0,
471.0,Jabari Walker,22.0,POR,SF,41.0,1.0,11.0,1.5,3.1,0.488,0.3,1.0,0.286,1.2,2.1,0.586,0.535,0.7,1.0,0.675,0.8,2.4,3.2,0.5,0.6,0.1,0.5,1.4,4.0,
472.0,Kris Murray,24.0,POR,SF,48.0,1.0,13.2,1.6,3.5,0.452,0.4,1.4,0.275,1.2,2.1,0.576,0.509,0.3,0.8,0.421,1.0,1.1,2.1,0.9,0.4,0.2,0.5,0.9,3.9,
473.0,Olivier-Maxence Prosper,22.0,DAL,PF,47.0,4.0,11.0,1.4,3.4,0.409,0.2,1.0,0.217,1.2,2.4,0.487,0.44,0.9,1.4,0.636,0.9,1.5,2.5,0.8,0.5,0.1,0.3,0.6,3.9,
474.0,Jeenathan Williams,25.0,HOU,SG,7.0,0.0,5.6,1.7,2.6,0.667,0.4,1.0,0.429,1.3,1.6,0.818,0.75,0.0,0.0,,0.1,0.6,0.7,0.6,0.4,0.4,0.6,0.4,3.9,
475.0,Orlando Robinson,24.0,2TM,C,22.0,2.0,11.5,1.4,3.4,0.405,0.1,0.7,0.188,1.2,2.6,0.466,0.426,0.9,1.2,0.769,1.1,1.9,3.0,1.2,0.3,0.2,0.7,1.5,3.8,
476.0,Orlando Robinson,24.0,SAC,C,9.0,0.0,6.3,0.8,1.9,0.412,0.1,0.6,0.2,0.7,1.3,0.5,0.441,0.4,0.8,0.571,0.3,1.2,1.6,1.0,0.3,0.1,0.4,0.7,2.1,
477.0,Orlando Robinson,24.0,TOR,C,13.0,2.0,15.1,1.8,4.4,0.404,0.2,0.8,0.182,1.6,3.5,0.457,0.421,1.2,1.5,0.842,1.7,2.4,4.1,1.3,0.3,0.2,0.9,2.2,4.9,
478.0,Patty Mills,36.0,2TM,PG,22.0,0.0,13.0,1.3,3.9,0.341,0.9,3.0,0.303,0.4,0.9,0.474,0.459,0.3,0.3,0.857,0.1,0.8,1.0,1.1,0.6,0.1,0.8,0.8,3.8,
479.0,Patty Mills,36.0,UTA,PG,17.0,0.0,15.3,1.5,4.5,0.342,1.0,3.4,0.298,0.5,1.1,0.474,0.454,0.3,0.3,1.0,0.2,1.1,1.2,1.2,0.7,0.2,0.9,0.7,4.4,
480.0,Patty Mills,36.0,LAC,PG,5.0,0.0,5.2,0.6,1.8,0.333,0.6,1.8,0.333,0.0,0.0,,0.5,0.2,0.4,0.5,0.0,0.0,0.0,0.6,0.2,0.0,0.2,1.2,2.0,
481.0,Devin Carter,22.0,SAC,PG,18.0,0.0,9.3,1.2,3.7,0.333,0.5,1.8,0.273,0.7,1.8,0.394,0.402,0.8,1.1,0.75,0.4,1.9,2.3,1.2,0.3,0.2,0.4,0.8,3.8,
482.0,Andre Jackson Jr.,23.0,MIL,SG,53.0,43.0,16.8,1.5,3.3,0.469,0.5,1.3,0.386,1.0,2.0,0.524,0.546,0.2,0.3,0.556,1.1,2.0,3.1,1.4,0.6,0.2,1.0,2.0,3.8,
483.0,Pelle Larsson,23.0,MIA,SG,36.0,1.0,12.6,1.3,2.9,0.453,0.5,1.5,0.34,0.8,1.5,0.566,0.538,0.6,0.9,0.667,0.4,1.1,1.5,0.9,0.4,0.1,0.4,1.7,3.8,
484.0,Gui Santos,22.0,GSW,PF,32.0,1.0,12.8,1.3,2.8,0.451,0.7,1.9,0.383,0.6,1.0,0.581,0.577,0.5,0.7,0.696,1.2,1.8,3.0,1.2,0.4,0.2,0.7,1.6,3.8,
485.0,Brandon Williams,25.0,DAL,PG,20.0,0.0,8.6,1.3,2.8,0.446,0.5,1.2,0.435,0.8,1.7,0.455,0.536,0.8,1.0,0.789,0.1,0.7,0.8,1.2,0.3,0.1,0.7,0.6,3.8,
486.0,Jevon Carter,29.0,CHI,PG,27.0,0.0,7.2,1.3,3.2,0.407,0.9,2.3,0.371,0.4,0.9,0.5,0.541,0.3,0.4,0.8,0.1,0.9,0.9,1.0,0.3,0.0,0.3,0.3,3.7,
487.0,Ousmane Dieng,21.0,OKC,C,30.0,0.0,11.1,1.4,3.5,0.4,0.6,2.0,0.283,0.8,1.5,0.556,0.481,0.4,0.5,0.688,0.5,1.8,2.3,0.9,0.5,0.2,0.5,0.9,3.7,
488.0,Damion Lee,32.0,PHO,SG,15.0,0.0,6.7,1.1,3.4,0.333,0.3,1.7,0.2,0.8,1.7,0.462,0.382,1.1,1.1,0.941,0.1,0.7,0.9,0.5,0.3,0.0,0.4,0.3,3.7,
489.0,Jae'Sean Tate,29.0,HOU,SF,37.0,2.0,11.7,1.4,3.0,0.464,0.2,0.8,0.3,1.1,2.2,0.525,0.505,0.7,1.1,0.659,0.9,1.3,2.2,0.9,0.6,0.1,0.5,1.8,3.7,
490.0,Steven Adams,31.0,HOU,C,39.0,2.0,12.4,1.4,2.7,0.529,0.0,0.0,,1.4,2.7,0.529,0.529,0.7,1.7,0.446,2.7,2.5,5.2,1.0,0.3,0.4,0.9,1.0,3.6,
491.0,Isaac Jones,24.0,SAC,PF,25.0,0.0,8.7,1.5,2.3,0.655,0.0,0.2,0.25,1.5,2.2,0.685,0.664,0.6,1.0,0.538,0.6,1.0,1.5,0.3,0.1,0.3,0.5,1.0,3.6,
492.0,Moses Brown,25.0,2TM,C,11.0,0.0,6.1,1.5,2.4,0.654,0.0,0.0,,1.5,2.4,0.654,0.654,0.4,0.5,0.667,0.6,1.5,2.2,0.2,0.3,0.2,1.0,0.7,3.5,
493.0,Moses Brown,25.0,IND,C,9.0,0.0,5.1,1.4,2.2,0.65,0.0,0.0,,1.4,2.2,0.65,0.65,0.3,0.6,0.6,0.4,1.0,1.4,0.0,0.2,0.1,0.7,0.7,3.2,
494.0,Moses Brown,25.0,DAL,C,2.0,0.0,10.5,2.0,3.0,0.667,0.0,0.0,,2.0,3.0,0.667,0.667,0.5,0.5,1.0,1.5,4.0,5.5,1.0,0.5,0.5,2.5,1.0,4.5,
495.0,Jamal Cain,25.0,NOP,SF,21.0,0.0,12.3,1.2,3.0,0.406,0.5,1.7,0.278,0.8,1.3,0.571,0.484,0.6,0.9,0.667,0.8,1.5,2.3,0.5,0.4,0.3,0.5,1.1,3.5,
496.0,Luka Garza,26.0,MIN,C,26.0,0.0,6.1,1.4,3.0,0.462,0.2,1.0,0.222,1.2,2.0,0.588,0.5,0.5,0.7,0.722,1.0,0.7,1.8,0.2,0.1,0.1,0.3,1.0,3.5,
497.0,Dario Šarić,30.0,DEN,C,14.0,4.0,14.2,1.3,3.9,0.333,0.4,1.7,0.25,0.9,2.1,0.4,0.389,0.5,0.7,0.7,1.0,2.5,3.5,1.6,0.5,0.1,1.0,1.3,3.5,
498.0,Landry Shamet,27.0,NYK,SG,25.0,0.0,11.3,1.4,3.0,0.461,0.6,1.8,0.341,0.8,1.3,0.625,0.559,0.1,0.3,0.429,0.2,0.7,0.9,0.6,0.4,0.1,0.4,0.8,3.5,
499.0,TyTy Washington Jr.,23.0,PHO,PG,8.0,0.0,11.1,1.4,4.3,0.324,0.4,2.0,0.188,1.0,2.3,0.444,0.368,0.4,0.5,0.75,0.5,1.0,1.5,1.5,0.4,0.0,0.3,0.1,3.5,
500.0,Nicolas Batum,36.0,LAC,PF,55.0,2.0,17.2,1.1,2.9,0.39,0.9,2.4,0.386,0.2,0.5,0.407,0.55,0.2,0.3,0.786,0.6,2.2,2.8,1.2,0.7,0.4,0.4,1.5,3.4,
501.0,Bruno Fernando,26.0,TOR,C,17.0,2.0,8.6,1.5,2.9,0.531,0.0,0.0,,1.5,2.9,0.531,0.531,0.4,0.5,0.75,1.2,1.8,3.0,1.1,0.2,0.5,0.8,1.6,3.4,
502.0,Oso Ighodaro,22.0,PHO,PF,42.0,2.0,14.4,1.5,2.6,0.574,0.0,0.0,0.0,1.5,2.5,0.585,0.574,0.5,0.9,0.528,0.8,2.3,3.2,1.0,0.4,0.4,0.5,1.5,3.4,
503.0,DeAndre Jordan,36.0,DEN,C,43.0,2.0,11.6,1.5,2.3,0.653,0.0,0.0,,1.5,2.3,0.653,0.653,0.3,0.8,0.424,1.4,3.3,4.7,0.8,0.3,0.5,0.7,1.3,3.4,
504.0,Reed Sheppard,20.0,HOU,PG,41.0,0.0,11.5,1.3,4.1,0.31,0.7,2.5,0.275,0.6,1.6,0.364,0.393,0.2,0.2,0.9,0.4,1.0,1.4,1.0,0.6,0.3,0.6,0.9,3.4,
505.0,Wendell Moore Jr.,23.0,2TM,SG,23.0,1.0,11.5,1.2,2.9,0.424,0.2,0.7,0.25,1.0,2.2,0.48,0.455,0.7,0.7,0.882,0.6,1.5,2.1,1.0,0.5,0.1,0.4,0.8,3.3,
506.0,Wendell Moore Jr.,23.0,DET,SG,20.0,1.0,11.0,1.2,2.5,0.46,0.2,0.7,0.286,1.0,1.8,0.528,0.5,0.7,0.7,0.929,0.6,1.7,2.2,1.2,0.5,0.2,0.5,0.8,3.2,
507.0,Wendell Moore Jr.,23.0,CHO,SG,3.0,0.0,15.3,1.7,5.3,0.313,0.0,0.7,0.0,1.7,4.7,0.357,0.313,0.7,1.0,0.667,1.0,0.3,1.3,0.3,0.3,0.0,0.3,1.3,4.0,
508.0,Jeff Dowtin,27.0,PHI,PG,26.0,0.0,10.9,1.3,3.4,0.382,0.2,1.0,0.24,1.1,2.5,0.438,0.416,0.5,0.7,0.706,0.2,1.0,1.2,1.5,0.3,0.2,0.2,0.6,3.3,
509.0,Doug McDermott,33.0,SAC,SF,32.0,3.0,8.3,1.1,2.7,0.424,1.0,2.3,0.431,0.2,0.4,0.385,0.606,0.1,0.2,0.6,0.1,0.5,0.5,0.1,0.1,0.0,0.2,0.8,3.3,
510.0,Jalen Pickett,25.0,DEN,SG,27.0,0.0,10.7,1.3,3.0,0.444,0.6,1.6,0.381,0.7,1.4,0.513,0.543,0.1,0.1,1.0,0.2,0.9,1.1,1.8,0.3,0.1,0.4,0.5,3.3,
511.0,Cam Reddish,25.0,LAL,SF,31.0,8.0,18.1,1.2,2.8,0.43,0.4,1.5,0.289,0.8,1.3,0.585,0.506,0.5,0.8,0.615,0.5,1.5,2.0,0.7,1.0,0.3,0.4,1.4,3.3,
512.0,Elijah Harkless,24.0,UTA,SG,10.0,0.0,13.8,1.1,3.5,0.314,0.7,2.5,0.28,0.4,1.0,0.4,0.414,0.3,0.6,0.5,0.9,1.2,2.1,0.8,1.0,0.1,0.3,1.8,3.2,
513.0,Gary Harris,30.0,ORL,SG,30.0,2.0,15.6,1.1,3.0,0.378,0.8,2.3,0.329,0.4,0.7,0.55,0.506,0.2,0.3,0.6,0.5,0.8,1.3,0.5,0.6,0.3,0.4,1.0,3.2,
514.0,Craig Porter Jr.,24.0,CLE,PG,36.0,0.0,9.2,1.3,2.3,0.561,0.4,0.8,0.483,0.9,1.5,0.604,0.646,0.3,0.4,0.769,0.3,0.9,1.1,1.3,0.4,0.3,0.6,0.4,3.2,
515.0,Dominick Barlow,21.0,ATL,SF,17.0,2.0,8.1,1.3,2.7,0.478,0.3,0.8,0.385,1.0,1.9,0.515,0.533,0.2,0.5,0.5,0.5,1.2,1.6,0.2,0.2,0.4,0.1,0.7,3.1,
516.0,JT Thor,22.0,CLE,PF,9.0,0.0,4.7,1.0,1.7,0.6,0.3,0.7,0.5,0.7,1.0,0.667,0.7,0.8,0.9,0.875,0.3,0.3,0.7,0.1,0.2,0.3,0.7,0.7,3.1,
517.0,Jaylon Tyson,22.0,CLE,SG,37.0,2.0,9.5,1.2,2.6,0.458,0.4,1.0,0.368,0.8,1.6,0.517,0.531,0.4,0.5,0.778,0.8,1.3,2.1,0.9,0.2,0.1,0.5,1.1,3.1,
518.0,Collin Gillespie,25.0,PHO,PG,9.0,0.0,5.0,1.1,2.0,0.556,0.3,0.7,0.5,0.8,1.3,0.583,0.639,0.4,0.6,0.8,0.3,0.4,0.8,0.8,0.2,0.2,0.2,0.4,3.0,
519.0,Mason Jones,26.0,SAC,SG,7.0,0.0,5.0,1.3,2.3,0.563,0.1,0.9,0.167,1.1,1.4,0.8,0.594,0.3,0.4,0.667,0.3,0.9,1.1,1.4,0.0,0.0,0.1,0.4,3.0,
520.0,Kylor Kelley,27.0,DAL,C,8.0,1.0,8.4,1.3,1.6,0.769,0.0,0.0,,1.3,1.6,0.769,0.769,0.5,0.8,0.667,1.0,1.6,2.6,0.3,0.0,0.3,0.1,1.0,3.0,
521.0,Maxi Kleber,33.0,DAL,PF,34.0,4.0,18.7,1.1,2.8,0.385,0.4,1.4,0.265,0.7,1.4,0.511,0.453,0.5,0.6,0.762,0.7,2.1,2.8,1.3,0.3,0.5,0.7,1.9,3.0,
522.0,Taze Moore,26.0,POR,SG,2.0,0.0,10.0,1.0,5.0,0.2,0.5,2.0,0.25,0.5,3.0,0.167,0.25,0.5,1.0,0.5,2.0,2.0,4.0,0.5,1.0,0.0,1.0,0.0,3.0,
523.0,Adem Bona,21.0,PHI,C,39.0,1.0,11.0,1.1,1.6,0.689,0.0,0.0,,1.1,1.6,0.689,0.689,0.8,1.2,0.652,1.0,1.8,2.8,0.3,0.2,0.7,0.7,1.9,2.9,
524.0,Jae Crowder,34.0,SAC,PF,7.0,2.0,13.1,0.9,2.4,0.353,0.4,1.7,0.25,0.4,0.7,0.6,0.441,0.7,0.9,0.833,0.9,1.6,2.4,0.6,0.4,0.0,0.6,1.4,2.9,
525.0,Taj Gibson,39.0,CHO,C,24.0,11.0,11.9,1.2,2.6,0.46,0.0,0.1,0.5,1.2,2.5,0.459,0.468,0.5,0.7,0.688,1.6,2.3,3.9,0.6,0.3,0.5,0.8,1.6,2.9,
526.0,Caleb Houstan,22.0,ORL,SF,38.0,5.0,11.7,0.9,2.8,0.33,0.8,2.4,0.326,0.1,0.4,0.357,0.472,0.3,0.3,0.909,0.3,0.7,1.0,0.4,0.2,0.1,0.1,1.0,2.9,
527.0,Zeke Nnaji,24.0,DEN,PF,37.0,2.0,9.1,1.2,2.4,0.517,0.2,0.8,0.241,1.0,1.6,0.655,0.557,0.3,0.5,0.588,0.5,1.0,1.5,0.2,0.3,0.5,0.2,0.9,2.9,
528.0,Tyler Smith,20.0,MIL,PF,15.0,0.0,5.0,1.1,2.3,0.5,0.5,1.3,0.4,0.6,0.9,0.643,0.618,0.1,0.3,0.5,0.3,1.0,1.3,0.3,0.1,0.2,0.4,0.5,2.9,
529.0,Jarred Vanderbilt,25.0,LAL,PF,11.0,0.0,15.3,1.2,2.6,0.448,0.2,0.7,0.25,1.0,1.9,0.524,0.483,0.4,0.9,0.4,1.8,3.6,5.5,1.2,1.2,0.1,0.9,1.8,2.9,
530.0,Blake Wesley,21.0,SAS,SG,34.0,0.0,8.6,1.1,2.5,0.464,0.1,0.7,0.217,1.0,1.8,0.557,0.494,0.5,0.7,0.739,0.2,0.5,0.7,1.8,0.4,0.1,0.8,0.5,2.9,
531.0,Branden Carlson,25.0,OKC,C,19.0,0.0,5.6,1.0,2.1,0.487,0.7,1.6,0.452,0.3,0.4,0.625,0.667,0.1,0.1,1.0,0.3,1.1,1.4,0.3,0.1,0.3,0.2,0.6,2.8,
532.0,Pat Spencer,28.0,GSW,PG,25.0,0.0,7.2,1.1,2.8,0.394,0.1,0.6,0.143,1.0,2.3,0.456,0.408,0.4,0.6,0.733,0.4,1.0,1.4,1.5,0.4,0.1,0.5,0.6,2.8,
533.0,AJ Johnson,20.0,2TM,SG,10.0,0.0,7.0,1.1,2.7,0.407,0.4,1.0,0.4,0.7,1.7,0.412,0.481,0.1,0.2,0.5,0.0,0.9,0.9,1.2,0.1,0.0,0.5,0.5,2.7,
534.0,AJ Johnson,20.0,MIL,SG,7.0,0.0,6.3,1.1,2.7,0.421,0.4,0.7,0.6,0.7,2.0,0.357,0.5,0.1,0.3,0.5,0.0,1.0,1.0,1.0,0.1,0.0,0.6,0.0,2.9,
535.0,AJ Johnson,20.0,WAS,SG,3.0,0.0,8.7,1.0,2.7,0.375,0.3,1.7,0.2,0.7,1.0,0.667,0.438,0.0,0.0,,0.0,0.7,0.7,1.7,0.0,0.0,0.3,1.7,2.3,
536.0,Drew Peterson,25.0,BOS,PF,14.0,0.0,9.1,0.9,1.8,0.48,0.6,1.4,0.421,0.3,0.4,0.667,0.64,0.4,0.5,0.857,0.4,1.6,1.9,0.8,0.1,0.1,0.4,0.9,2.7,
537.0,Trey Jemison,25.0,2TM,C,25.0,0.0,9.7,1.1,2.1,0.519,0.0,0.0,,1.1,2.1,0.519,0.519,0.4,1.0,0.36,1.2,1.5,2.7,0.5,0.3,0.4,0.6,1.8,2.5,
538.0,Trey Jemison,25.0,NOP,C,16.0,0.0,10.4,0.9,2.0,0.469,0.0,0.0,,0.9,2.0,0.469,0.469,0.5,1.3,0.381,1.4,1.4,2.8,0.6,0.4,0.4,0.6,1.7,2.4,
539.0,Trey Jemison,25.0,LAL,C,9.0,0.0,8.6,1.3,2.2,0.6,0.0,0.0,,1.3,2.2,0.6,0.6,0.1,0.4,0.25,0.8,1.8,2.6,0.2,0.1,0.6,0.4,2.0,2.8,
540.0,John Konchar,28.0,MEM,SG,30.0,3.0,12.6,0.9,2.2,0.424,0.5,1.5,0.326,0.4,0.7,0.65,0.538,0.2,0.2,0.833,0.9,2.6,3.5,1.0,0.5,0.4,0.3,0.8,2.5,
541.0,E.J. Liddell,24.0,CHI,PF,6.0,0.0,5.2,0.8,1.3,0.625,0.5,1.0,0.5,0.3,0.3,1.0,0.813,0.3,0.3,1.0,0.2,0.7,0.8,0.5,0.2,0.2,0.3,1.3,2.5,
542.0,Duop Reath,28.0,POR,C,27.0,0.0,5.5,0.9,2.1,0.414,0.4,1.4,0.316,0.4,0.7,0.6,0.517,0.3,0.4,0.8,0.4,0.6,1.0,0.3,0.0,0.1,0.2,0.6,2.5,
543.0,Jackson Rowe,28.0,GSW,PF,4.0,0.0,8.5,1.0,3.0,0.333,0.5,2.3,0.222,0.5,0.8,0.667,0.417,0.0,0.5,0.0,0.0,1.8,1.8,0.8,0.8,0.0,0.0,1.0,2.5,
544.0,Lonnie Walker IV,26.0,PHI,SG,2.0,0.0,17.0,1.0,7.0,0.143,0.5,5.0,0.1,0.5,2.0,0.25,0.179,0.0,0.0,,0.0,4.5,4.5,1.5,0.0,0.0,1.0,0.5,2.5,
545.0,Delon Wright,32.0,2TM,PG,29.0,2.0,14.4,0.8,2.9,0.274,0.4,1.7,0.24,0.4,1.2,0.324,0.345,0.4,0.7,0.55,0.5,1.1,1.6,1.7,0.8,0.3,0.5,0.6,2.4,
546.0,Delon Wright,32.0,MIL,PG,26.0,2.0,15.6,0.8,3.2,0.268,0.5,1.9,0.245,0.4,1.3,0.303,0.341,0.3,0.6,0.563,0.6,1.2,1.8,1.8,0.9,0.3,0.5,0.7,2.5,
547.0,Delon Wright,32.0,NYK,PG,3.0,0.0,4.3,0.3,0.7,0.5,0.0,0.3,0.0,0.3,0.3,1.0,0.5,0.7,1.3,0.5,0.0,0.3,0.3,0.7,0.3,0.3,0.0,0.0,1.3,
548.0,Kobe Brown,25.0,LAC,PF,25.0,0.0,7.5,1.0,2.2,0.481,0.2,0.8,0.211,0.9,1.4,0.629,0.519,0.2,0.2,0.8,0.6,1.3,1.9,0.6,0.2,0.1,0.3,0.6,2.4,
549.0,Johnny Davis,22.0,WAS,SG,34.0,0.0,7.1,0.9,2.3,0.41,0.2,0.9,0.241,0.7,1.4,0.51,0.455,0.3,0.4,0.6,0.3,0.8,1.1,0.3,0.4,0.2,0.2,0.5,2.4,
550.0,Josh Minott,22.0,MIN,SF,34.0,0.0,6.6,0.9,2.1,0.451,0.2,0.9,0.226,0.7,1.2,0.625,0.5,0.3,0.4,0.846,0.3,0.8,1.1,0.4,0.4,0.3,0.2,0.8,2.4,
551.0,Markieff Morris,35.0,2TM,PF,10.0,0.0,6.1,0.8,3.2,0.25,0.5,2.0,0.25,0.3,1.2,0.25,0.328,0.2,0.2,1.0,0.0,0.9,0.9,0.7,0.1,0.1,0.3,0.5,2.3,
552.0,Markieff Morris,35.0,DAL,PF,7.0,0.0,5.9,0.7,3.1,0.227,0.3,1.9,0.154,0.4,1.3,0.333,0.273,0.0,0.0,,0.0,1.1,1.1,0.6,0.1,0.1,0.3,0.3,1.7,
553.0,Markieff Morris,35.0,LAL,PF,3.0,0.0,6.7,1.0,3.3,0.3,1.0,2.3,0.429,0.0,1.0,0.0,0.45,0.7,0.7,1.0,0.0,0.3,0.3,1.0,0.0,0.0,0.3,1.0,3.7,
554.0,Vlatko Čančar,27.0,DEN,PF,4.0,0.0,8.5,1.0,1.8,0.571,0.3,0.5,0.5,0.8,1.3,0.6,0.643,0.0,0.0,,0.8,1.3,2.0,0.0,0.0,0.3,0.5,1.0,2.3,
555.0,Lester Quiñones,24.0,PHI,SG,4.0,0.0,4.3,1.0,2.0,0.5,0.0,0.8,0.0,1.0,1.3,0.8,0.5,0.3,0.3,1.0,0.8,0.3,1.0,0.3,0.0,0.0,1.0,0.0,2.3,
556.0,Rayan Rupert,20.0,POR,SG,38.0,0.0,7.9,0.8,2.1,0.4,0.3,0.9,0.278,0.6,1.2,0.5,0.463,0.4,0.5,0.75,0.6,0.7,1.2,0.5,0.2,0.1,0.5,0.6,2.3,
