Rank,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
321.0,Kevon Looney,28.0,GSW,C,35.0,5.0,16.1,2.3,4.3,0.543,0.0,0.0,0.0,2.3,4.3,0.547,0.543,0.6,1.3,0.447,3.0,3.9,6.9,1.8,0.8,0.3,0.6,2.2,5.3,
322.0,Vince Williams Jr.,24.0,MEM,SG,3.0,0.0,15.0,2.3,6.3,0.368,0.3,2.7,0.125,2.0,3.7,0.545,0.395,0.3,1.3,0.25,1.3,2.3,3.7,3.0,0.0,0.7,2.3,3.0,5.3,
323.0,Jaxson Hayes,24.0,LAL,C,19.0,3.0,16.4,2.0,3.2,0.623,0.0,0.1,0.0,2.0,3.2,0.633,0.623,1.2,1.5,0.759,1.5,2.5,3.9,0.8,0.4,0.7,0.5,2.2,5.2,
324.0,Neemias Queta,25.0,BOS,C,34.0,5.0,15.1,2.2,3.3,0.67,0.0,0.1,0.0,2.2,3.2,0.682,0.67,0.8,1.1,0.722,1.5,2.5,4.0,0.6,0.3,0.8,0.6,1.9,5.2,
325.0,Jonathan Mogbo,23.0,TOR,PF,36.0,6.0,16.4,1.9,4.2,0.464,0.2,0.7,0.32,1.7,3.5,0.492,0.49,1.0,1.3,0.729,1.8,2.4,4.1,1.6,0.7,0.4,0.9,1.8,5.1,
326.0,Monte Morris,29.0,PHO,PG,34.0,0.0,13.5,1.8,4.3,0.418,0.6,1.8,0.306,1.2,2.5,0.5,0.483,1.0,1.2,0.85,0.3,1.3,1.6,1.7,0.4,0.1,0.5,0.6,5.1,
327.0,Malaki Branham,21.0,SAS,SG,26.0,0.0,10.5,1.8,4.2,0.431,0.7,1.9,0.38,1.1,2.3,0.475,0.518,0.7,0.8,0.85,0.1,1.1,1.2,1.0,0.3,0.1,1.0,0.6,5.0,
328.0,Zach Collins,27.0,SAS,C,32.0,4.0,12.7,1.8,4.0,0.453,0.4,1.4,0.289,1.4,2.6,0.542,0.504,1.0,1.1,0.886,1.2,1.9,3.0,1.5,0.4,0.4,0.7,2.1,5.0,
329.0,David Roddy,23.0,ATL,PF,23.0,2.0,13.5,1.8,3.7,0.5,0.7,1.8,0.39,1.1,1.9,0.605,0.595,0.6,0.7,0.875,0.4,2.2,2.6,1.2,0.5,0.3,0.8,0.7,5.0,
330.0,Ryan Rollins,22.0,MIL,PG,25.0,5.0,12.0,1.9,3.9,0.49,0.6,1.6,0.366,1.3,2.3,0.579,0.566,0.5,0.6,0.813,0.4,1.4,1.8,1.1,0.8,0.4,0.8,1.4,5.0,
331.0,Alondes Williams,25.0,DET,SG,1.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,
332.0,Marvin Bagley III,25.0,WAS,C,19.0,1.0,8.7,2.0,3.7,0.535,0.1,0.5,0.2,1.9,3.2,0.59,0.549,0.8,1.2,0.652,1.4,1.5,2.9,0.4,0.4,0.3,0.6,0.6,4.9,
333.0,Matas Buzelis,20.0,CHI,SF,41.0,0.0,12.8,1.8,4.6,0.383,0.8,2.3,0.33,1.0,2.3,0.436,0.465,0.6,0.8,0.813,0.6,2.0,2.6,0.4,0.3,0.9,0.5,1.4,4.9,
334.0,Devin Carter,22.0,SAC,PG,7.0,0.0,13.4,1.6,4.9,0.324,0.7,2.7,0.263,0.9,2.1,0.4,0.397,1.0,1.4,0.7,0.6,3.1,3.7,1.6,0.1,0.4,0.4,1.1,4.9,
335.0,Luke Kornet,29.0,BOS,C,36.0,4.0,16.6,1.9,3.1,0.636,0.0,0.0,,1.9,3.1,0.636,0.636,1.0,1.4,0.72,2.2,2.9,5.1,1.4,0.5,1.0,0.4,1.3,4.9,
336.0,Gary Payton II,32.0,GSW,SG,30.0,4.0,13.5,2.2,3.9,0.56,0.2,1.1,0.176,2.0,2.7,0.72,0.586,0.4,0.6,0.611,1.1,1.8,2.9,1.2,0.7,0.3,0.5,1.5,4.9,
337.0,Paul Reed,25.0,DET,C,22.0,0.0,10.8,1.8,3.2,0.563,0.2,0.7,0.313,1.6,2.5,0.636,0.599,1.0,1.1,0.84,0.7,1.6,2.3,1.0,1.2,0.6,0.5,1.6,4.8,
338.0,Nick Smith Jr.,20.0,CHO,SG,20.0,1.0,11.6,1.9,4.9,0.378,1.1,2.8,0.375,0.8,2.1,0.381,0.485,0.1,0.1,0.5,0.1,1.5,1.6,1.1,0.3,0.1,0.5,0.6,4.8,
339.0,Taylor Hendricks,21.0,UTA,PF,3.0,3.0,25.0,1.3,6.0,0.222,1.0,4.0,0.25,0.3,2.0,0.167,0.306,1.0,1.3,0.75,1.7,3.3,5.0,0.7,1.7,1.3,0.7,2.7,4.7,
340.0,Patty Mills,36.0,UTA,PG,15.0,0.0,15.2,1.7,4.7,0.352,1.1,3.5,0.308,0.6,1.3,0.474,0.465,0.3,0.3,1.0,0.1,0.9,1.0,1.4,0.7,0.2,0.9,0.7,4.7,
341.0,Antonio Reeves,24.0,NOP,SG,17.0,0.0,9.1,1.8,4.4,0.419,0.6,2.2,0.297,1.2,2.2,0.541,0.493,0.4,0.5,0.875,0.4,0.7,1.1,0.6,0.4,0.0,0.3,0.4,4.7,
342.0,Tidjane Salaün,19.0,CHO,PF,34.0,8.0,18.4,1.6,5.0,0.318,0.9,3.1,0.28,0.7,1.9,0.381,0.406,0.6,0.9,0.677,1.0,3.1,4.1,1.1,0.6,0.2,0.9,1.3,4.7,
343.0,Oscar Tshiebwe,25.0,UTA,PF,3.0,0.0,15.3,1.3,2.0,0.667,0.0,0.0,,1.3,2.0,0.667,0.667,2.0,2.7,0.75,1.7,5.0,6.7,0.0,1.3,0.0,0.3,3.3,4.7,
344.0,Gabe Vincent,28.0,LAL,PG,36.0,5.0,19.6,1.8,4.6,0.392,0.9,3.0,0.308,0.9,1.6,0.542,0.491,0.1,0.3,0.5,0.3,1.0,1.3,1.1,0.8,0.2,0.7,1.9,4.7,
345.0,Charles Bassey,24.0,SAS,C,29.0,0.0,10.7,2.0,3.4,0.586,0.0,0.0,,2.0,3.4,0.586,0.586,0.6,1.0,0.621,1.6,2.8,4.4,0.4,0.4,1.0,0.7,1.4,4.6,
346.0,Pat Connaughton,32.0,MIL,SG,21.0,0.0,15.7,1.7,4.1,0.402,0.7,2.5,0.288,1.0,1.7,0.571,0.489,0.6,0.8,0.75,0.6,2.2,2.9,1.7,0.2,0.3,0.6,1.2,4.6,
347.0,Jett Howard,21.0,ORL,SF,37.0,0.0,11.2,1.6,4.3,0.381,0.9,3.1,0.307,0.7,1.2,0.565,0.491,0.4,0.4,0.875,0.4,0.9,1.3,0.6,0.1,0.2,0.5,1.0,4.6,
348.0,Daniel Theis,32.0,NOP,C,33.0,8.0,15.9,1.7,3.5,0.491,0.3,1.0,0.265,1.5,2.5,0.585,0.53,0.9,1.1,0.829,1.1,3.2,4.3,1.4,0.5,0.5,0.6,1.7,4.6,
349.0,Rob Dillingham,20.0,MIN,PG,17.0,0.0,9.4,1.9,3.9,0.478,0.7,1.6,0.444,1.2,2.4,0.5,0.567,0.0,0.0,,0.1,0.6,0.7,1.8,0.1,0.0,1.1,0.6,4.5,
350.0,Kris Murray,24.0,POR,SF,36.0,0.0,14.7,1.9,4.1,0.459,0.4,1.6,0.271,1.4,2.4,0.586,0.514,0.3,0.8,0.444,1.1,1.2,2.3,1.0,0.4,0.2,0.6,1.0,4.5,
351.0,Julian Phillips,21.0,CHI,SF,42.0,3.0,13.5,1.6,3.7,0.439,0.6,2.0,0.31,1.0,1.7,0.592,0.523,0.6,0.9,0.711,0.9,1.1,2.0,0.4,0.5,0.2,0.4,1.3,4.5,
352.0,Isaiah Collier,20.0,UTA,PG,32.0,8.0,20.4,1.8,4.9,0.354,0.4,1.9,0.197,1.4,3.0,0.454,0.392,0.6,1.0,0.581,0.3,2.4,2.8,4.6,0.7,0.2,2.4,1.9,4.4,
353.0,Sandro Mamukelashvili,25.0,SAS,PF,25.0,0.0,8.5,1.5,2.8,0.551,0.8,1.8,0.422,0.8,1.0,0.792,0.688,0.6,0.9,0.727,0.6,1.9,2.5,0.4,0.2,0.2,0.4,0.6,4.4,
354.0,KJ Simpson,22.0,CHO,PG,12.0,0.0,14.4,1.5,5.1,0.295,0.4,2.4,0.172,1.1,2.7,0.406,0.336,0.8,1.3,0.667,1.0,0.8,1.8,1.7,0.8,0.2,1.0,1.3,4.3,
355.0,Mo Bamba,26.0,LAC,C,24.0,0.0,12.5,1.6,3.5,0.447,0.4,1.7,0.244,1.2,1.8,0.636,0.506,0.6,0.9,0.667,0.9,3.5,4.3,0.6,0.4,0.9,0.7,1.7,4.2,
356.0,Jeff Green,38.0,HOU,PF,13.0,2.0,10.5,1.5,2.8,0.541,0.6,1.8,0.348,0.9,1.1,0.857,0.649,0.5,0.7,0.778,0.2,1.2,1.4,0.2,0.2,0.1,0.2,1.1,4.2,
357.0,Kyle Lowry,38.0,PHI,PG,25.0,12.0,19.9,1.2,3.5,0.356,0.9,2.6,0.338,0.4,0.9,0.409,0.483,0.8,1.0,0.8,0.3,1.5,1.8,2.7,1.0,0.3,0.7,1.9,4.2,
358.0,Jamal Cain,25.0,NOP,SF,17.0,0.0,13.4,1.5,3.4,0.439,0.5,1.8,0.3,0.9,1.6,0.593,0.518,0.6,0.9,0.625,0.9,1.8,2.7,0.6,0.5,0.4,0.4,1.2,4.1,
359.0,Gary Harris,30.0,ORL,SG,20.0,2.0,16.3,1.5,3.6,0.403,1.0,2.7,0.352,0.5,0.9,0.556,0.535,0.2,0.4,0.5,0.5,0.8,1.3,0.5,0.7,0.3,0.5,0.7,4.1,
360.0,Pelle Larsson,23.0,MIA,SG,25.0,0.0,12.9,1.5,3.2,0.468,0.4,1.4,0.306,1.0,1.7,0.605,0.538,0.7,1.1,0.63,0.4,1.1,1.5,1.1,0.5,0.1,0.4,1.7,4.1,
361.0,Mason Plumlee,34.0,PHO,C,40.0,18.0,17.8,1.6,2.7,0.579,0.0,0.0,0.0,1.6,2.7,0.585,0.579,1.0,1.6,0.613,1.7,4.8,6.5,1.9,0.4,0.7,0.9,2.2,4.1,
362.0,Aaron Holiday,28.0,HOU,PG,30.0,0.0,10.6,1.4,3.2,0.423,0.8,2.1,0.387,0.6,1.2,0.486,0.546,0.5,0.6,0.882,0.2,0.7,0.9,1.1,0.4,0.1,0.5,0.8,4.0,
363.0,Oso Ighodaro,22.0,PHO,PF,34.0,2.0,16.6,1.7,3.0,0.563,0.0,0.1,0.0,1.7,3.0,0.574,0.563,0.6,1.0,0.576,1.0,2.7,3.7,1.0,0.5,0.4,0.6,1.7,4.0,
364.0,Reggie Jackson,34.0,PHI,PG,23.0,1.0,11.8,1.5,3.9,0.382,0.8,2.3,0.352,0.7,1.5,0.429,0.489,0.3,0.3,0.857,0.2,1.1,1.3,1.6,0.5,0.1,0.7,1.0,4.0,
365.0,Josh Richardson,31.0,MIA,SG,8.0,0.0,18.8,1.4,4.8,0.289,0.8,2.8,0.273,0.6,2.0,0.313,0.368,0.5,0.5,1.0,0.8,0.8,1.5,1.5,1.0,0.1,1.0,2.1,4.0,
366.0,Cam Spencer,24.0,MEM,SG,10.0,0.0,12.1,1.3,3.0,0.433,0.5,1.6,0.313,0.8,1.4,0.571,0.517,0.9,0.9,1.0,0.5,1.2,1.7,1.6,0.3,0.1,0.5,1.1,4.0,
367.0,JT Thor,22.0,CLE,PF,7.0,0.0,4.7,1.3,1.7,0.75,0.4,0.6,0.75,0.9,1.1,0.75,0.875,1.0,1.1,0.875,0.4,0.4,0.9,0.0,0.3,0.4,0.6,0.6,4.0,
368.0,Cody Williams,20.0,UTA,SG,25.0,11.0,21.0,1.4,4.6,0.302,0.6,2.4,0.246,0.8,2.2,0.364,0.366,0.6,0.9,0.636,0.5,1.7,2.2,1.3,0.5,0.4,0.8,1.8,4.0,
369.0,Jeff Dowtin,27.0,PHI,PG,19.0,0.0,11.6,1.5,3.7,0.414,0.3,1.1,0.25,1.3,2.6,0.48,0.45,0.6,0.9,0.706,0.2,1.2,1.4,1.6,0.4,0.2,0.2,0.7,3.9,
370.0,Pete Nance,24.0,PHI,PF,4.0,0.0,13.0,1.3,3.5,0.357,1.0,3.0,0.333,0.3,0.5,0.5,0.5,0.3,0.5,0.5,0.3,1.8,2.0,0.8,0.3,0.0,0.0,2.3,3.8,
371.0,Dario Šarić,30.0,DEN,C,13.0,4.0,14.8,1.4,4.2,0.333,0.5,1.8,0.25,0.9,2.3,0.4,0.389,0.5,0.8,0.7,1.0,2.6,3.6,1.7,0.5,0.1,1.1,1.4,3.8,
372.0,Tre Jones,25.0,SAS,PG,23.0,0.0,16.3,1.3,3.0,0.443,0.3,1.0,0.273,1.1,2.1,0.521,0.486,0.7,1.0,0.773,0.5,1.7,2.2,3.7,0.7,0.2,0.7,1.2,3.7,
373.0,Dalen Terry,22.0,CHI,SG,40.0,1.0,12.9,1.3,2.9,0.453,0.4,1.1,0.349,1.0,1.9,0.514,0.517,0.7,1.0,0.711,0.5,0.9,1.4,1.1,0.5,0.2,0.8,1.6,3.7,
374.0,Andre Jackson Jr.,23.0,MIL,SG,39.0,31.0,17.3,1.5,3.3,0.442,0.5,1.5,0.362,0.9,1.8,0.507,0.523,0.2,0.3,0.538,1.1,2.1,3.1,1.4,0.6,0.3,1.1,2.2,3.6,
375.0,Jae'Sean Tate,29.0,HOU,SF,23.0,1.0,10.7,1.3,2.8,0.462,0.3,0.7,0.353,1.0,2.1,0.5,0.508,0.7,1.1,0.64,0.9,1.4,2.3,0.8,0.6,0.1,0.4,1.9,3.6,
376.0,Ousmane Dieng,21.0,OKC,PF,23.0,0.0,10.4,1.3,3.5,0.363,0.6,2.0,0.277,0.7,1.4,0.485,0.444,0.4,0.7,0.667,0.5,1.8,2.3,0.7,0.6,0.2,0.3,0.9,3.5,
377.0,Isaac Jones,24.0,SAC,PF,22.0,0.0,8.0,1.5,2.2,0.653,0.0,0.2,0.25,1.4,2.0,0.689,0.663,0.5,0.9,0.55,0.5,1.0,1.4,0.2,0.1,0.4,0.5,1.0,3.5,
378.0,DeAndre Jordan,36.0,DEN,C,30.0,2.0,12.0,1.6,2.5,0.632,0.0,0.0,,1.6,2.5,0.632,0.632,0.3,0.9,0.37,1.2,3.2,4.5,0.8,0.3,0.5,0.7,1.3,3.5,
379.0,Doug McDermott,33.0,SAC,SF,26.0,3.0,8.5,1.2,2.8,0.425,1.0,2.4,0.413,0.2,0.4,0.5,0.603,0.1,0.2,0.6,0.1,0.5,0.6,0.2,0.2,0.0,0.2,0.8,3.5,
380.0,Wendell Moore Jr.,23.0,DET,SG,17.0,1.0,12.4,1.3,2.8,0.458,0.2,0.8,0.231,1.1,2.1,0.543,0.49,0.8,0.8,0.929,0.6,1.9,2.6,1.3,0.6,0.2,0.5,0.9,3.5,
381.0,Jabari Walker,22.0,POR,SF,30.0,1.0,10.3,1.4,3.1,0.467,0.2,0.9,0.179,1.3,2.1,0.594,0.495,0.4,0.6,0.722,0.8,2.1,2.9,0.5,0.4,0.1,0.5,1.2,3.5,
382.0,Bol Bol,25.0,PHO,PF,9.0,0.0,6.0,1.3,2.2,0.6,0.2,0.9,0.25,1.1,1.3,0.833,0.65,0.6,0.9,0.625,0.6,0.9,1.4,0.1,0.0,0.2,0.3,0.2,3.4,
383.0,Moussa Diabaté,23.0,CHO,C,31.0,4.0,17.8,1.5,2.5,0.603,0.0,0.0,,1.5,2.5,0.603,0.603,0.4,0.8,0.44,3.0,3.7,6.7,0.6,0.6,0.7,0.9,1.6,3.4,
384.0,Bruno Fernando,26.0,TOR,C,17.0,2.0,8.6,1.5,2.9,0.531,0.0,0.0,,1.5,2.9,0.531,0.531,0.4,0.5,0.75,1.2,1.8,3.0,1.1,0.2,0.5,0.8,1.6,3.4,
385.0,Dariq Whitehead,20.0,BRK,SF,7.0,0.0,5.9,1.1,2.6,0.444,1.1,2.3,0.5,0.0,0.3,0.0,0.667,0.0,0.0,,0.0,0.4,0.4,0.1,0.4,0.1,0.4,0.3,3.4,
386.0,Micah Potter,26.0,UTA,C,16.0,6.0,17.3,1.2,3.1,0.38,0.8,2.4,0.333,0.4,0.7,0.545,0.51,0.2,0.2,1.0,1.1,2.8,3.9,0.8,0.3,0.4,0.6,1.1,3.4,
387.0,Cam Reddish,25.0,LAL,SF,29.0,8.0,18.6,1.2,2.9,0.424,0.4,1.6,0.289,0.8,1.4,0.575,0.5,0.4,0.7,0.619,0.5,1.6,2.1,0.8,1.0,0.3,0.4,1.4,3.4,
388.0,Blake Wesley,21.0,SAS,SG,27.0,0.0,10.0,1.3,2.9,0.456,0.1,0.8,0.19,1.2,2.1,0.552,0.481,0.6,0.8,0.714,0.2,0.6,0.9,1.9,0.3,0.1,0.9,0.5,3.4,
389.0,Nicolas Batum,36.0,LAC,PF,41.0,1.0,17.7,1.1,2.8,0.388,0.9,2.3,0.383,0.2,0.5,0.409,0.543,0.2,0.3,0.769,0.7,2.2,2.8,1.4,0.7,0.4,0.5,1.5,3.3,
390.0,Kobe Brown,25.0,LAC,PF,12.0,0.0,7.6,1.4,2.8,0.515,0.3,0.8,0.333,1.2,2.0,0.583,0.561,0.3,0.3,0.75,0.6,1.8,2.3,0.5,0.2,0.0,0.2,0.8,3.3,
391.0,Luka Garza,26.0,MIN,C,12.0,0.0,4.3,1.3,2.3,0.571,0.2,0.7,0.25,1.2,1.7,0.7,0.607,0.4,0.7,0.625,0.3,0.6,0.9,0.1,0.1,0.0,0.3,0.5,3.3,
392.0,Moses Brown,25.0,IND,C,9.0,0.0,5.1,1.4,2.2,0.65,0.0,0.0,,1.4,2.2,0.65,0.65,0.3,0.6,0.6,0.4,1.0,1.4,0.0,0.2,0.1,0.7,0.7,3.2,
393.0,Jevon Carter,29.0,CHI,PG,19.0,0.0,6.5,1.1,2.5,0.438,0.7,1.7,0.406,0.4,0.8,0.5,0.573,0.3,0.4,0.75,0.1,0.7,0.8,0.7,0.3,0.1,0.4,0.3,3.2,
394.0,Drew Peterson,25.0,BOS,PF,11.0,0.0,9.9,1.0,2.0,0.5,0.6,1.5,0.412,0.4,0.5,0.8,0.659,0.5,0.6,0.857,0.5,1.6,2.1,0.7,0.2,0.2,0.5,0.9,3.2,
395.0,Reed Sheppard,20.0,HOU,PG,32.0,0.0,11.3,1.2,3.9,0.315,0.6,2.3,0.274,0.6,1.6,0.373,0.395,0.2,0.2,0.833,0.3,0.9,1.3,1.2,0.5,0.3,0.6,0.9,3.2,
396.0,Brandon Williams,25.0,DAL,PG,12.0,0.0,6.3,1.1,2.5,0.433,0.3,0.8,0.3,0.8,1.7,0.5,0.483,0.7,0.9,0.727,0.2,0.5,0.7,0.5,0.1,0.0,0.5,0.3,3.1,
397.0,Cam Christie,19.0,LAC,SG,2.0,0.0,9.0,1.0,3.5,0.286,0.5,2.0,0.25,0.5,1.5,0.333,0.357,0.5,1.0,0.5,0.5,1.0,1.5,0.0,1.0,0.0,0.5,0.0,3.0,
398.0,David Duke Jr.,25.0,SAS,SG,1.0,0.0,8.0,1.0,4.0,0.25,0.0,1.0,0.0,1.0,3.0,0.333,0.25,1.0,2.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,
399.0,Collin Gillespie,25.0,PHO,PG,1.0,0.0,3.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.75,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
400.0,Elijah Harkless,24.0,UTA,SG,4.0,0.0,16.8,1.0,3.5,0.286,0.8,2.8,0.273,0.3,0.8,0.333,0.393,0.3,1.0,0.25,0.5,1.8,2.3,0.8,1.3,0.0,0.5,2.3,3.0,
401.0,Caleb Houstan,22.0,ORL,SF,31.0,5.0,11.8,0.9,2.9,0.326,0.8,2.5,0.321,0.1,0.4,0.364,0.466,0.3,0.3,1.0,0.3,0.5,0.8,0.4,0.2,0.1,0.2,1.0,3.0,
402.0,Maxi Kleber,33.0,DAL,PF,30.0,4.0,19.2,1.1,2.7,0.4,0.4,1.3,0.275,0.7,1.3,0.525,0.469,0.5,0.6,0.824,0.8,2.1,2.9,1.2,0.3,0.5,0.7,2.0,3.0,
403.0,A.J. Lawson,24.0,TOR,SG,3.0,0.0,4.7,1.0,2.3,0.429,0.7,1.7,0.4,0.3,0.7,0.5,0.571,0.3,0.7,0.5,0.3,0.7,1.0,0.0,0.0,0.0,0.0,0.0,3.0,
404.0,Taze Moore,26.0,POR,SG,2.0,0.0,10.0,1.0,5.0,0.2,0.5,2.0,0.25,0.5,3.0,0.167,0.25,0.5,1.0,0.5,2.0,2.0,4.0,0.5,1.0,0.0,1.0,0.0,3.0,
405.0,Jae Crowder,34.0,SAC,SF,7.0,2.0,13.1,0.9,2.4,0.353,0.4,1.7,0.25,0.4,0.7,0.6,0.441,0.7,0.9,0.833,0.9,1.6,2.4,0.6,0.4,0.0,0.6,1.4,2.9,
406.0,John Konchar,28.0,MEM,SG,22.0,3.0,14.2,1.0,2.6,0.397,0.5,1.9,0.293,0.5,0.8,0.647,0.5,0.2,0.3,0.833,1.1,3.0,4.2,1.2,0.6,0.5,0.5,1.0,2.9,
407.0,Jock Landale,29.0,HOU,C,20.0,0.0,9.2,1.1,2.7,0.415,0.2,0.4,0.429,1.0,2.3,0.413,0.443,0.6,1.0,0.55,1.2,1.5,2.7,0.8,0.2,0.4,0.5,0.8,2.9,
408.0,Jalen Pickett,25.0,DEN,SG,16.0,0.0,7.8,1.1,2.2,0.514,0.6,1.3,0.429,0.6,0.9,0.643,0.643,0.1,0.1,1.0,0.1,0.8,0.9,1.6,0.1,0.1,0.4,0.6,2.9,
409.0,Steven Adams,31.0,HOU,C,28.0,0.0,10.9,1.1,1.9,0.596,0.0,0.0,,1.1,1.9,0.596,0.596,0.5,1.4,0.375,2.3,2.4,4.7,1.1,0.3,0.4,1.0,1.0,2.8,
410.0,Branden Carlson,25.0,OKC,C,13.0,0.0,6.2,1.0,2.3,0.433,0.7,1.8,0.391,0.3,0.5,0.571,0.583,0.2,0.2,1.0,0.4,1.4,1.8,0.5,0.2,0.4,0.2,0.5,2.8,
411.0,Josh Minott,22.0,MIN,SF,26.0,0.0,7.2,1.2,2.3,0.508,0.2,1.0,0.231,0.9,1.3,0.727,0.559,0.3,0.3,0.778,0.2,0.9,1.1,0.5,0.4,0.3,0.3,0.9,2.8,
412.0,Rayan Rupert,20.0,POR,SG,30.0,0.0,8.8,1.0,2.5,0.413,0.3,1.1,0.294,0.7,1.4,0.512,0.48,0.4,0.5,0.75,0.7,0.6,1.3,0.5,0.3,0.1,0.5,0.6,2.8,
413.0,Landry Shamet,27.0,NYK,SG,12.0,0.0,11.5,1.3,3.2,0.395,0.3,1.7,0.2,0.9,1.5,0.611,0.447,0.0,0.0,,0.2,0.6,0.8,0.5,0.6,0.1,0.3,0.8,2.8,
414.0,Adem Bona,21.0,PHI,C,26.0,1.0,9.6,1.0,1.3,0.758,0.0,0.0,,1.0,1.3,0.758,0.758,0.7,1.1,0.655,0.8,1.6,2.5,0.2,0.1,0.7,0.7,1.7,2.7,
415.0,Quinten Post,24.0,GSW,PF,3.0,0.0,4.3,1.0,2.3,0.429,0.3,1.3,0.25,0.7,1.0,0.667,0.5,0.3,0.3,1.0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,2.7,
416.0,Jeenathan Williams,25.0,HOU,SG,6.0,0.0,3.5,1.2,1.5,0.778,0.3,0.7,0.5,0.8,0.8,1.0,0.889,0.0,0.0,,0.0,0.5,0.5,0.2,0.3,0.2,0.2,0.2,2.7,
417.0,Johnny Davis,22.0,WAS,SG,28.0,0.0,7.6,1.1,2.5,0.435,0.3,0.9,0.269,0.8,1.5,0.535,0.486,0.3,0.4,0.636,0.3,0.9,1.1,0.3,0.5,0.2,0.2,0.6,2.6,
418.0,Richaun Holmes,31.0,WAS,PF,7.0,0.0,8.6,1.0,2.4,0.412,0.0,0.1,0.0,1.0,2.3,0.438,0.412,0.6,0.7,0.8,1.0,1.9,2.9,0.1,0.0,0.6,0.3,0.7,2.6,
419.0,Delon Wright,32.0,MIL,PG,25.0,2.0,15.3,0.9,3.1,0.282,0.5,1.8,0.261,0.4,1.3,0.313,0.359,0.3,0.6,0.571,0.6,1.1,1.7,1.8,0.8,0.3,0.6,0.7,2.6,
420.0,E.J. Liddell,24.0,CHI,PF,6.0,0.0,5.2,0.8,1.3,0.625,0.5,1.0,0.5,0.3,0.3,1.0,0.813,0.3,0.3,1.0,0.2,0.7,0.8,0.5,0.2,0.2,0.3,1.3,2.5,
421.0,Craig Porter Jr.,24.0,CLE,PG,24.0,0.0,7.8,1.0,1.7,0.585,0.3,0.5,0.5,0.8,1.2,0.621,0.659,0.3,0.3,0.75,0.1,0.6,0.8,1.1,0.2,0.3,0.5,0.4,2.5,
422.0,Olivier-Maxence Prosper,22.0,DAL,PF,31.0,0.0,7.3,0.9,2.2,0.391,0.2,0.7,0.273,0.7,1.5,0.447,0.435,0.6,1.0,0.581,0.7,1.2,1.9,0.5,0.3,0.1,0.2,0.4,2.5,
423.0,Pat Spencer,28.0,GSW,PG,16.0,0.0,6.8,1.0,2.3,0.432,0.1,0.4,0.143,0.9,1.9,0.5,0.446,0.4,0.6,0.7,0.4,0.8,1.3,1.5,0.5,0.1,0.6,0.4,2.5,
424.0,Reece Beekman,23.0,2TM,PG,15.0,0.0,9.2,0.9,2.4,0.389,0.3,0.9,0.308,0.7,1.5,0.435,0.444,0.3,0.5,0.571,0.1,0.5,0.6,1.2,0.5,0.1,0.5,0.3,2.4,
424.0,Reece Beekman,23.0,GSW,PG,2.0,0.0,2.0,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,0.0,,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,
424.0,Reece Beekman,23.0,BRK,PG,13.0,0.0,10.3,1.0,2.7,0.371,0.3,1.0,0.308,0.7,1.7,0.409,0.429,0.3,0.5,0.571,0.1,0.5,0.6,1.3,0.5,0.2,0.6,0.3,2.6,
425.0,Taj Gibson,39.0,CHO,C,16.0,8.0,10.4,1.0,2.1,0.471,0.1,0.1,0.5,0.9,2.0,0.469,0.485,0.3,0.5,0.625,1.3,1.6,2.9,0.4,0.4,0.3,0.6,1.3,2.4,
426.0,Damion Lee,32.0,PHO,SG,8.0,0.0,6.0,0.6,2.6,0.238,0.1,1.5,0.083,0.5,1.1,0.444,0.262,1.0,1.0,1.0,0.1,0.6,0.8,0.6,0.3,0.0,0.4,0.3,2.4,
427.0,Duop Reath,28.0,POR,C,20.0,0.0,6.1,0.8,2.2,0.372,0.5,1.6,0.313,0.3,0.6,0.545,0.488,0.3,0.4,0.75,0.4,0.6,1.0,0.3,0.0,0.1,0.2,0.8,2.4,
428.0,Tristan Thompson,33.0,CLE,PF,17.0,0.0,6.8,1.1,2.1,0.514,0.0,0.1,0.0,1.1,2.0,0.529,0.514,0.2,0.9,0.25,0.6,1.9,2.5,0.4,0.0,0.3,0.4,0.6,2.4,
429.0,Vlatko Čančar,27.0,DEN,PF,4.0,0.0,8.5,1.0,1.8,0.571,0.3,0.5,0.5,0.8,1.3,0.6,0.643,0.0,0.0,,0.8,1.3,2.0,0.0,0.0,0.3,0.5,1.0,2.3,
430.0,Chris Duarte,27.0,CHI,SG,16.0,0.0,4.6,0.8,1.6,0.48,0.4,0.9,0.429,0.4,0.7,0.545,0.6,0.4,0.5,0.75,0.3,0.9,1.3,0.5,0.0,0.0,0.1,0.4,2.3,
