Rank,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
343.0,Karlo Matković,23.0,NOP,PF,27.0,3.0,463.0,61.0,115.0,0.53,12.0,37.0,0.324,49.0,78.0,0.628,0.583,21.0,27.0,0.778,41.0,81.0,122.0,26.0,13.0,28.0,25.0,63.0,155.0,0.0,
344.0,DeAndre Jordan,36.0,DEN,C,46.0,2.0,528.0,69.0,106.0,0.651,0.0,0.0,,69.0,106.0,0.651,0.651,15.0,37.0,0.405,64.0,150.0,214.0,36.0,12.0,20.0,33.0,56.0,153.0,0.0,
345.0,Paul Reed,25.0,DET,C,36.0,0.0,337.0,60.0,111.0,0.541,6.0,21.0,0.286,54.0,90.0,0.6,0.568,27.0,34.0,0.794,33.0,60.0,93.0,35.0,34.0,19.0,18.0,56.0,153.0,0.0,
346.0,Jae'Sean Tate,29.0,HOU,SF,43.0,2.0,480.0,56.0,124.0,0.452,10.0,34.0,0.294,46.0,90.0,0.511,0.492,29.0,43.0,0.674,39.0,54.0,93.0,37.0,24.0,4.0,18.0,71.0,151.0,0.0,
347.0,Keaton Wallace,25.0,ATL,PG,28.0,4.0,454.0,57.0,138.0,0.413,26.0,73.0,0.356,31.0,65.0,0.477,0.507,11.0,11.0,1.0,7.0,31.0,38.0,62.0,22.0,8.0,29.0,36.0,151.0,0.0,
348.0,Jordan Miller,25.0,LAC,SF,33.0,0.0,404.0,56.0,130.0,0.431,8.0,37.0,0.216,48.0,93.0,0.516,0.462,26.0,33.0,0.788,23.0,35.0,58.0,33.0,17.0,5.0,24.0,24.0,146.0,0.0,
349.0,Dante Exum,29.0,DAL,PG,16.0,10.0,315.0,53.0,115.0,0.461,19.0,44.0,0.432,34.0,71.0,0.479,0.543,20.0,28.0,0.714,4.0,23.0,27.0,47.0,11.0,3.0,17.0,30.0,145.0,0.0,
350.0,Jeff Dowtin,27.0,PHI,PG,32.0,0.0,384.0,55.0,121.0,0.455,16.0,39.0,0.41,39.0,82.0,0.476,0.521,18.0,26.0,0.692,6.0,35.0,41.0,52.0,11.0,5.0,6.0,18.0,144.0,0.0,
351.0,Bones Hyland,24.0,LAC,PG,20.0,0.0,222.0,45.0,115.0,0.391,31.0,80.0,0.388,14.0,35.0,0.4,0.526,23.0,26.0,0.885,5.0,19.0,24.0,28.0,18.0,4.0,24.0,26.0,144.0,0.0,
352.0,Oso Ighodaro,22.0,PHO,PF,44.0,2.0,609.0,62.0,108.0,0.574,0.0,2.0,0.0,62.0,106.0,0.585,0.574,19.0,36.0,0.528,35.0,99.0,134.0,41.0,18.0,15.0,23.0,62.0,143.0,0.0,
353.0,Orlando Robinson,24.0,2TM,C,30.0,4.0,423.0,53.0,123.0,0.431,6.0,25.0,0.24,47.0,98.0,0.48,0.455,30.0,38.0,0.789,48.0,69.0,117.0,40.0,14.0,11.0,28.0,49.0,142.0,0.0,
353.0,Orlando Robinson,24.0,SAC,C,9.0,0.0,57.0,7.0,17.0,0.412,1.0,5.0,0.2,6.0,12.0,0.5,0.441,4.0,7.0,0.571,3.0,11.0,14.0,9.0,3.0,1.0,4.0,6.0,19.0,0.0,
353.0,Orlando Robinson,24.0,TOR,C,21.0,4.0,366.0,46.0,106.0,0.434,5.0,20.0,0.25,41.0,86.0,0.477,0.458,26.0,31.0,0.839,45.0,58.0,103.0,31.0,11.0,10.0,24.0,43.0,123.0,0.0,
354.0,Malaki Branham,21.0,SAS,SG,37.0,0.0,305.0,51.0,119.0,0.429,22.0,57.0,0.386,29.0,62.0,0.468,0.521,17.0,20.0,0.85,3.0,35.0,38.0,26.0,7.0,2.0,28.0,16.0,141.0,0.0,
355.0,Ousmane Dieng,21.0,OKC,C,35.0,1.0,397.0,53.0,123.0,0.431,23.0,71.0,0.324,30.0,52.0,0.577,0.524,11.0,16.0,0.688,18.0,62.0,80.0,31.0,17.0,7.0,18.0,32.0,140.0,0.0,
356.0,DaQuan Jeffries,27.0,CHO,SG,29.0,5.0,571.0,52.0,139.0,0.374,22.0,80.0,0.275,30.0,59.0,0.508,0.453,14.0,17.0,0.824,25.0,55.0,80.0,31.0,17.0,13.0,17.0,57.0,140.0,0.0,
357.0,David Roddy,23.0,2TM,PF,30.0,3.0,375.0,52.0,112.0,0.464,18.0,54.0,0.333,34.0,58.0,0.586,0.545,18.0,22.0,0.818,13.0,66.0,79.0,33.0,14.0,8.0,21.0,19.0,140.0,0.0,
357.0,David Roddy,23.0,ATL,PF,27.0,3.0,346.0,44.0,93.0,0.473,16.0,43.0,0.372,28.0,50.0,0.56,0.559,18.0,22.0,0.818,11.0,59.0,70.0,30.0,12.0,8.0,20.0,18.0,122.0,0.0,
357.0,David Roddy,23.0,PHI,PF,3.0,0.0,29.0,8.0,19.0,0.421,2.0,11.0,0.182,6.0,8.0,0.75,0.474,0.0,0.0,,2.0,7.0,9.0,3.0,2.0,0.0,1.0,1.0,18.0,0.0,
358.0,Zeke Nnaji,24.0,DEN,PF,44.0,3.0,439.0,55.0,103.0,0.534,12.0,37.0,0.324,43.0,66.0,0.652,0.592,17.0,29.0,0.586,22.0,45.0,67.0,14.0,15.0,25.0,9.0,49.0,139.0,0.0,
359.0,Reggie Jackson,34.0,PHI,PG,31.0,1.0,384.0,52.0,133.0,0.391,25.0,74.0,0.338,27.0,59.0,0.458,0.485,7.0,9.0,0.778,8.0,34.0,42.0,45.0,16.0,3.0,17.0,34.0,136.0,0.0,
360.0,Terrence Shannon Jr.,24.0,MIN,SG,26.0,1.0,298.0,53.0,108.0,0.491,11.0,30.0,0.367,42.0,78.0,0.538,0.542,17.0,21.0,0.81,10.0,32.0,42.0,27.0,6.0,5.0,14.0,22.0,134.0,0.0,
361.0,Pat Connaughton,32.0,MIL,SG,31.0,0.0,459.0,50.0,116.0,0.431,20.0,62.0,0.323,30.0,54.0,0.556,0.517,13.0,17.0,0.765,17.0,65.0,82.0,51.0,6.0,9.0,19.0,33.0,133.0,0.0,
362.0,Kyle Lowry,38.0,PHI,PG,33.0,12.0,623.0,39.0,111.0,0.351,28.0,83.0,0.337,11.0,28.0,0.393,0.477,27.0,33.0,0.818,11.0,54.0,65.0,93.0,31.0,10.0,20.0,61.0,133.0,0.0,
363.0,Brandon Williams,25.0,DAL,PG,23.0,1.0,264.0,47.0,96.0,0.49,15.0,38.0,0.395,32.0,58.0,0.552,0.568,24.0,29.0,0.828,4.0,27.0,31.0,42.0,11.0,2.0,18.0,16.0,133.0,0.0,
364.0,Micah Potter,26.0,UTA,C,30.0,9.0,522.0,45.0,104.0,0.433,28.0,77.0,0.364,17.0,27.0,0.63,0.567,12.0,14.0,0.857,33.0,89.0,122.0,23.0,10.0,11.0,22.0,39.0,130.0,0.0,
365.0,Jeff Green,38.0,HOU,PF,23.0,2.0,287.0,47.0,91.0,0.516,20.0,56.0,0.357,27.0,35.0,0.771,0.626,15.0,18.0,0.833,8.0,32.0,40.0,10.0,5.0,4.0,6.0,24.0,129.0,0.0,
366.0,Mo Bamba,26.0,LAC,C,28.0,2.0,352.0,48.0,103.0,0.466,15.0,50.0,0.3,33.0,53.0,0.623,0.539,17.0,25.0,0.68,26.0,94.0,120.0,16.0,9.0,28.0,19.0,49.0,128.0,0.0,
367.0,Antonio Reeves,24.0,NOP,SG,29.0,0.0,308.0,48.0,113.0,0.425,22.0,61.0,0.361,26.0,52.0,0.5,0.522,10.0,11.0,0.909,12.0,20.0,32.0,23.0,10.0,2.0,11.0,15.0,128.0,0.0,
368.0,Tristan Vukcevic,21.0,WAS,C,21.0,0.0,210.0,46.0,97.0,0.474,15.0,49.0,0.306,31.0,48.0,0.646,0.552,21.0,27.0,0.778,14.0,46.0,60.0,18.0,6.0,8.0,16.0,28.0,128.0,0.0,
369.0,Kessler Edwards,24.0,DAL,SF,35.0,13.0,479.0,52.0,109.0,0.477,14.0,41.0,0.341,38.0,68.0,0.559,0.541,9.0,9.0,1.0,21.0,72.0,93.0,40.0,16.0,15.0,11.0,47.0,127.0,0.0,
370.0,Jock Landale,29.0,HOU,C,33.0,1.0,345.0,49.0,106.0,0.462,6.0,16.0,0.375,43.0,90.0,0.478,0.491,23.0,34.0,0.676,40.0,60.0,100.0,26.0,6.0,9.0,15.0,33.0,127.0,0.0,
371.0,Landry Shamet,27.0,NYK,SG,32.0,0.0,377.0,49.0,101.0,0.485,22.0,60.0,0.367,27.0,41.0,0.659,0.594,5.0,9.0,0.556,5.0,23.0,28.0,17.0,14.0,2.0,12.0,26.0,125.0,0.0,
372.0,Caleb Houstan,22.0,ORL,SF,42.0,5.0,473.0,39.0,116.0,0.336,32.0,100.0,0.32,7.0,16.0,0.438,0.474,13.0,14.0,0.929,13.0,27.0,40.0,16.0,8.0,3.0,5.0,40.0,123.0,0.0,
373.0,Kevin Love,36.0,MIA,PF,22.0,9.0,246.0,41.0,115.0,0.357,24.0,67.0,0.358,17.0,48.0,0.354,0.461,16.0,23.0,0.696,22.0,72.0,94.0,22.0,15.0,4.0,14.0,20.0,122.0,0.0,
374.0,Jaylon Tyson,22.0,CLE,SG,40.0,2.0,366.0,47.0,102.0,0.461,14.0,39.0,0.359,33.0,63.0,0.524,0.529,14.0,18.0,0.778,30.0,49.0,79.0,38.0,9.0,2.0,19.0,43.0,122.0,0.0,
375.0,Trevelin Queen,27.0,ORL,SG,27.0,2.0,385.0,45.0,128.0,0.352,16.0,66.0,0.242,29.0,62.0,0.468,0.414,15.0,17.0,0.882,22.0,23.0,45.0,33.0,27.0,10.0,20.0,37.0,121.0,0.0,
376.0,Isaiah Wong,24.0,CHO,SG,20.0,0.0,265.0,41.0,105.0,0.39,13.0,33.0,0.394,28.0,72.0,0.389,0.452,25.0,34.0,0.735,14.0,18.0,32.0,28.0,11.0,0.0,18.0,21.0,120.0,0.0,
377.0,Craig Porter Jr.,24.0,CLE,PG,40.0,0.0,352.0,47.0,85.0,0.553,14.0,30.0,0.467,33.0,55.0,0.6,0.635,10.0,13.0,0.769,10.0,34.0,44.0,53.0,13.0,12.0,24.0,16.0,118.0,0.0,
378.0,Robert Williams,27.0,POR,C,20.0,3.0,351.0,50.0,78.0,0.641,1.0,3.0,0.333,49.0,75.0,0.653,0.647,15.0,17.0,0.882,35.0,83.0,118.0,21.0,13.0,33.0,17.0,31.0,116.0,0.0,
379.0,Jalen Pickett,25.0,DEN,SG,32.0,0.0,358.0,45.0,99.0,0.455,21.0,53.0,0.396,24.0,46.0,0.522,0.561,2.0,2.0,1.0,5.0,31.0,36.0,56.0,8.0,3.0,14.0,19.0,113.0,0.0,
380.0,Luka Garza,26.0,MIN,C,31.0,0.0,188.0,42.0,88.0,0.477,7.0,31.0,0.226,35.0,57.0,0.614,0.517,21.0,31.0,0.677,30.0,19.0,49.0,8.0,6.0,3.0,10.0,27.0,112.0,0.0,
381.0,Doug McDermott,33.0,SAC,SF,35.0,3.0,282.0,38.0,90.0,0.422,33.0,77.0,0.429,5.0,13.0,0.385,0.606,3.0,5.0,0.6,2.0,16.0,18.0,4.0,4.0,2.0,6.0,27.0,112.0,0.0,
382.0,Blake Wesley,21.0,SAS,SG,40.0,0.0,330.0,44.0,94.0,0.468,6.0,26.0,0.231,38.0,68.0,0.559,0.5,18.0,27.0,0.667,6.0,19.0,25.0,70.0,15.0,3.0,30.0,21.0,112.0,0.0,
383.0,Jevon Carter,29.0,CHI,PG,30.0,0.0,228.0,39.0,97.0,0.402,25.0,70.0,0.357,14.0,27.0,0.519,0.531,8.0,10.0,0.8,2.0,26.0,28.0,31.0,9.0,2.0,9.0,11.0,111.0,0.0,
384.0,Mouhamed Gueye,22.0,ATL,PF,17.0,13.0,277.0,42.0,98.0,0.429,12.0,49.0,0.245,30.0,49.0,0.612,0.49,14.0,17.0,0.824,14.0,43.0,57.0,13.0,17.0,18.0,8.0,28.0,110.0,0.0,
385.0,Quenton Jackson,26.0,IND,PG,20.0,7.0,281.0,42.0,88.0,0.477,10.0,28.0,0.357,32.0,60.0,0.533,0.534,15.0,21.0,0.714,11.0,21.0,32.0,39.0,12.0,5.0,14.0,33.0,109.0,0.0,
386.0,Isaac Jones,24.0,SAC,PF,28.0,0.0,248.0,44.0,66.0,0.667,2.0,6.0,0.333,42.0,60.0,0.7,0.682,19.0,32.0,0.594,16.0,27.0,43.0,10.0,4.0,8.0,13.0,27.0,109.0,0.0,
387.0,Vince Williams Jr.,24.0,MEM,SG,14.0,2.0,261.0,41.0,99.0,0.414,14.0,51.0,0.275,27.0,48.0,0.563,0.485,13.0,18.0,0.722,15.0,37.0,52.0,28.0,8.0,3.0,20.0,25.0,109.0,0.0,
388.0,Jaylen Clark,23.0,MIN,SG,24.0,4.0,359.0,38.0,84.0,0.452,17.0,39.0,0.436,21.0,45.0,0.467,0.554,14.0,18.0,0.778,17.0,14.0,31.0,14.0,24.0,1.0,4.0,45.0,107.0,0.0,
389.0,Marvin Bagley III,25.0,2TM,PF,22.0,1.0,205.0,42.0,80.0,0.525,3.0,14.0,0.214,39.0,66.0,0.591,0.544,18.0,27.0,0.667,30.0,33.0,63.0,7.0,7.0,7.0,11.0,14.0,105.0,0.0,
389.0,Marvin Bagley III,25.0,WAS,C,19.0,1.0,166.0,38.0,71.0,0.535,2.0,10.0,0.2,36.0,61.0,0.59,0.549,15.0,23.0,0.652,27.0,29.0,56.0,7.0,7.0,5.0,11.0,12.0,93.0,0.0,
389.0,Marvin Bagley III,25.0,MEM,PF,3.0,0.0,39.0,4.0,9.0,0.444,1.0,4.0,0.25,3.0,5.0,0.6,0.5,3.0,4.0,0.75,3.0,4.0,7.0,0.0,0.0,2.0,0.0,2.0,12.0,0.0,
390.0,Maxi Kleber,33.0,DAL,PF,34.0,4.0,637.0,37.0,96.0,0.385,13.0,49.0,0.265,24.0,47.0,0.511,0.453,16.0,21.0,0.762,25.0,70.0,95.0,43.0,9.0,17.0,23.0,66.0,103.0,0.0,
391.0,Duop Reath,28.0,POR,C,34.0,0.0,259.0,36.0,92.0,0.391,19.0,66.0,0.288,17.0,26.0,0.654,0.495,12.0,14.0,0.857,17.0,30.0,47.0,15.0,7.0,7.0,9.0,21.0,103.0,0.0,
392.0,Cam Reddish,25.0,LAL,SF,31.0,8.0,560.0,37.0,86.0,0.43,13.0,45.0,0.289,24.0,41.0,0.585,0.506,16.0,26.0,0.615,15.0,47.0,62.0,22.0,31.0,10.0,12.0,43.0,103.0,0.0,
393.0,Gary Harris,30.0,ORL,SG,33.0,2.0,503.0,35.0,97.0,0.361,24.0,75.0,0.32,11.0,22.0,0.5,0.485,6.0,10.0,0.6,16.0,25.0,41.0,18.0,19.0,8.0,12.0,30.0,100.0,0.0,
394.0,Wendell Moore Jr.,23.0,2TM,SG,26.0,1.0,312.0,36.0,80.0,0.45,8.0,23.0,0.348,28.0,57.0,0.491,0.5,15.0,17.0,0.882,21.0,42.0,63.0,26.0,11.0,4.0,13.0,21.0,95.0,0.0,
394.0,Wendell Moore Jr.,23.0,DET,SG,20.0,1.0,219.0,23.0,50.0,0.46,4.0,14.0,0.286,19.0,36.0,0.528,0.5,13.0,14.0,0.929,11.0,33.0,44.0,23.0,10.0,3.0,9.0,15.0,63.0,0.0,
394.0,Wendell Moore Jr.,23.0,CHO,SG,6.0,0.0,93.0,13.0,30.0,0.433,4.0,9.0,0.444,9.0,21.0,0.429,0.5,2.0,3.0,0.667,10.0,9.0,19.0,3.0,1.0,1.0,4.0,6.0,32.0,0.0,
395.0,Torrey Craig,34.0,2TM,SF,16.0,2.0,187.0,32.0,66.0,0.485,21.0,49.0,0.429,11.0,17.0,0.647,0.644,6.0,8.0,0.75,18.0,22.0,40.0,8.0,2.0,6.0,2.0,21.0,91.0,0.0,
395.0,Torrey Craig,34.0,CHI,SF,9.0,1.0,113.0,22.0,45.0,0.489,15.0,35.0,0.429,7.0,10.0,0.7,0.656,3.0,4.0,0.75,8.0,17.0,25.0,5.0,2.0,1.0,0.0,15.0,62.0,0.0,
395.0,Torrey Craig,34.0,BOS,SF,7.0,1.0,74.0,10.0,21.0,0.476,6.0,14.0,0.429,4.0,7.0,0.571,0.619,3.0,4.0,0.75,10.0,5.0,15.0,3.0,0.0,5.0,2.0,6.0,29.0,0.0,
396.0,Jamal Cain,25.0,NOP,SF,26.0,0.0,304.0,30.0,77.0,0.39,14.0,45.0,0.311,16.0,32.0,0.5,0.481,15.0,24.0,0.625,20.0,35.0,55.0,16.0,13.0,7.0,12.0,28.0,89.0,0.0,
397.0,Rayan Rupert,20.0,POR,SG,41.0,0.0,307.0,32.0,82.0,0.39,10.0,37.0,0.27,22.0,45.0,0.489,0.451,15.0,20.0,0.75,21.0,25.0,46.0,18.0,8.0,2.0,19.0,24.0,89.0,0.0,
398.0,Jericho Sims,26.0,2TM,C,49.0,5.0,578.0,40.0,64.0,0.625,0.0,0.0,,40.0,64.0,0.625,0.625,8.0,13.0,0.615,65.0,113.0,178.0,30.0,9.0,17.0,31.0,59.0,88.0,0.0,
398.0,Jericho Sims,26.0,NYK,C,39.0,5.0,422.0,28.0,46.0,0.609,0.0,0.0,,28.0,46.0,0.609,0.609,8.0,13.0,0.615,51.0,78.0,129.0,22.0,8.0,10.0,21.0,46.0,64.0,0.0,
398.0,Jericho Sims,26.0,MIL,C,10.0,0.0,156.0,12.0,18.0,0.667,0.0,0.0,,12.0,18.0,0.667,0.667,0.0,0.0,,14.0,35.0,49.0,8.0,1.0,7.0,10.0,13.0,24.0,0.0,
399.0,Devin Carter,22.0,SAC,PG,21.0,0.0,207.0,29.0,77.0,0.377,11.0,38.0,0.289,18.0,39.0,0.462,0.448,18.0,28.0,0.643,11.0,39.0,50.0,25.0,6.0,3.0,11.0,17.0,87.0,0.0,
400.0,Dru Smith,27.0,MIA,SG,14.0,1.0,268.0,31.0,61.0,0.508,16.0,30.0,0.533,15.0,31.0,0.484,0.639,9.0,12.0,0.75,12.0,24.0,36.0,23.0,21.0,6.0,17.0,30.0,87.0,0.0,
401.0,Dillon Jones,23.0,OKC,SF,39.0,0.0,353.0,32.0,94.0,0.34,10.0,49.0,0.204,22.0,45.0,0.489,0.394,11.0,20.0,0.55,23.0,54.0,77.0,38.0,8.0,3.0,15.0,37.0,85.0,0.0,
402.0,Josh Minott,22.0,MIN,SF,37.0,0.0,232.0,33.0,74.0,0.446,8.0,33.0,0.242,25.0,41.0,0.61,0.5,11.0,13.0,0.846,9.0,28.0,37.0,14.0,13.0,12.0,9.0,28.0,85.0,0.0,
403.0,Hunter Tyson,24.0,DEN,PF,42.0,0.0,311.0,27.0,74.0,0.365,15.0,49.0,0.306,12.0,25.0,0.48,0.466,16.0,23.0,0.696,14.0,46.0,60.0,14.0,5.0,5.0,13.0,37.0,85.0,0.0,
404.0,Patty Mills,36.0,2TM,PG,22.0,0.0,286.0,29.0,85.0,0.341,20.0,66.0,0.303,9.0,19.0,0.474,0.459,6.0,7.0,0.857,3.0,18.0,21.0,24.0,13.0,3.0,17.0,18.0,84.0,0.0,
404.0,Patty Mills,36.0,UTA,PG,17.0,0.0,260.0,26.0,76.0,0.342,17.0,57.0,0.298,9.0,19.0,0.474,0.454,5.0,5.0,1.0,3.0,18.0,21.0,21.0,12.0,3.0,16.0,12.0,74.0,0.0,
404.0,Patty Mills,36.0,LAC,PG,5.0,0.0,26.0,3.0,9.0,0.333,3.0,9.0,0.333,0.0,0.0,,0.5,1.0,2.0,0.5,0.0,0.0,0.0,3.0,1.0,0.0,1.0,6.0,10.0,0.0,
405.0,Trey Jemison,25.0,2TM,C,31.0,0.0,337.0,36.0,67.0,0.537,0.0,0.0,,36.0,67.0,0.537,0.537,12.0,31.0,0.387,36.0,51.0,87.0,14.0,8.0,14.0,17.0,63.0,84.0,0.0,
405.0,Trey Jemison,25.0,NOP,C,16.0,0.0,166.0,15.0,32.0,0.469,0.0,0.0,,15.0,32.0,0.469,0.469,8.0,21.0,0.381,22.0,22.0,44.0,10.0,7.0,6.0,10.0,27.0,38.0,0.0,
405.0,Trey Jemison,25.0,LAL,C,15.0,0.0,171.0,21.0,35.0,0.6,0.0,0.0,,21.0,35.0,0.6,0.6,4.0,10.0,0.4,14.0,29.0,43.0,4.0,1.0,8.0,7.0,36.0,46.0,0.0,
406.0,Lonnie Walker IV,26.0,PHI,SG,9.0,1.0,192.0,28.0,80.0,0.35,16.0,49.0,0.327,12.0,31.0,0.387,0.45,10.0,12.0,0.833,4.0,28.0,32.0,19.0,4.0,3.0,11.0,7.0,82.0,0.0,
407.0,Kai Jones,24.0,2TM,C,29.0,0.0,242.0,35.0,46.0,0.761,0.0,2.0,0.0,35.0,44.0,0.795,0.761,12.0,16.0,0.75,17.0,37.0,54.0,10.0,6.0,14.0,11.0,25.0,82.0,0.0,
407.0,Kai Jones,24.0,LAC,C,28.0,0.0,208.0,26.0,36.0,0.722,0.0,2.0,0.0,26.0,34.0,0.765,0.722,9.0,12.0,0.75,15.0,31.0,46.0,10.0,6.0,13.0,10.0,23.0,61.0,0.0,
407.0,Kai Jones,24.0,DAL,C,1.0,0.0,34.0,9.0,10.0,0.9,0.0,0.0,,9.0,10.0,0.9,0.9,3.0,4.0,0.75,2.0,6.0,8.0,0.0,0.0,1.0,1.0,2.0,21.0,0.0,
408.0,John Konchar,28.0,MEM,SG,34.0,4.0,426.0,30.0,72.0,0.417,16.0,50.0,0.32,14.0,22.0,0.636,0.528,5.0,6.0,0.833,29.0,84.0,113.0,31.0,16.0,12.0,14.0,27.0,81.0,0.0,
409.0,Jarred Vanderbilt,25.0,LAL,PF,19.0,1.0,325.0,32.0,63.0,0.508,8.0,23.0,0.348,24.0,40.0,0.6,0.571,9.0,19.0,0.474,35.0,71.0,106.0,22.0,20.0,6.0,13.0,35.0,81.0,0.0,
410.0,Damion Baugh,24.0,CHO,SG,10.0,1.0,254.0,31.0,89.0,0.348,9.0,41.0,0.22,22.0,48.0,0.458,0.399,9.0,11.0,0.818,7.0,18.0,25.0,38.0,13.0,1.0,18.0,16.0,80.0,0.0,
411.0,Johnny Davis,22.0,WAS,SG,34.0,0.0,242.0,32.0,78.0,0.41,7.0,29.0,0.241,25.0,49.0,0.51,0.455,9.0,15.0,0.6,10.0,28.0,38.0,11.0,15.0,6.0,7.0,18.0,80.0,0.0,
412.0,Taj Gibson,39.0,CHO,C,27.0,11.0,306.0,34.0,70.0,0.486,1.0,2.0,0.5,33.0,68.0,0.485,0.493,11.0,16.0,0.688,41.0,55.0,96.0,16.0,8.0,12.0,20.0,43.0,80.0,0.0,
413.0,Pat Spencer,28.0,GSW,PG,30.0,0.0,205.0,33.0,84.0,0.393,2.0,17.0,0.118,31.0,67.0,0.463,0.405,11.0,15.0,0.733,15.0,27.0,42.0,38.0,11.0,3.0,15.0,17.0,79.0,0.0,
414.0,Dwight Powell,33.0,DAL,C,41.0,2.0,363.0,28.0,38.0,0.737,1.0,2.0,0.5,27.0,36.0,0.75,0.75,21.0,34.0,0.618,35.0,54.0,89.0,37.0,12.0,20.0,12.0,53.0,78.0,0.0,
415.0,Anthony Gill,32.0,WAS,PF,40.0,0.0,231.0,25.0,48.0,0.521,7.0,18.0,0.389,18.0,30.0,0.6,0.594,19.0,31.0,0.613,7.0,28.0,35.0,8.0,6.0,2.0,6.0,19.0,76.0,0.0,
416.0,Moses Brown,25.0,2TM,C,13.0,2.0,119.0,34.0,49.0,0.694,0.0,0.0,,34.0,49.0,0.694,0.694,8.0,11.0,0.727,12.0,32.0,44.0,2.0,6.0,4.0,11.0,17.0,76.0,0.0,
416.0,Moses Brown,25.0,IND,C,9.0,0.0,46.0,13.0,20.0,0.65,0.0,0.0,,13.0,20.0,0.65,0.65,3.0,5.0,0.6,4.0,9.0,13.0,0.0,2.0,1.0,6.0,6.0,29.0,0.0,
416.0,Moses Brown,25.0,DAL,C,4.0,2.0,73.0,21.0,29.0,0.724,0.0,0.0,,21.0,29.0,0.724,0.724,5.0,6.0,0.833,8.0,23.0,31.0,2.0,4.0,3.0,5.0,11.0,47.0,0.0,
417.0,Cory Joseph,33.0,ORL,PG,35.0,1.0,278.0,26.0,72.0,0.361,18.0,52.0,0.346,8.0,20.0,0.4,0.486,4.0,6.0,0.667,6.0,21.0,27.0,31.0,12.0,3.0,12.0,22.0,74.0,0.0,
418.0,Bismack Biyombo,32.0,SAS,C,12.0,11.0,212.0,34.0,50.0,0.68,0.0,0.0,,34.0,50.0,0.68,0.68,5.0,15.0,0.333,19.0,45.0,64.0,13.0,7.0,11.0,10.0,22.0,73.0,0.0,
419.0,Jordan Goodwin,26.0,LAL,PG,10.0,0.0,175.0,29.0,54.0,0.537,12.0,25.0,0.48,17.0,29.0,0.586,0.648,2.0,3.0,0.667,15.0,26.0,41.0,8.0,12.0,2.0,10.0,15.0,72.0,0.0,
420.0,Delon Wright,32.0,2TM,PG,30.0,2.0,424.0,24.0,85.0,0.282,13.0,51.0,0.255,11.0,34.0,0.324,0.359,11.0,20.0,0.55,16.0,33.0,49.0,50.0,24.0,10.0,15.0,17.0,72.0,0.0,
420.0,Delon Wright,32.0,MIL,PG,26.0,2.0,405.0,22.0,82.0,0.268,12.0,49.0,0.245,10.0,33.0,0.303,0.341,9.0,16.0,0.563,15.0,31.0,46.0,48.0,23.0,9.0,14.0,17.0,65.0,0.0,
420.0,Delon Wright,32.0,NYK,PG,4.0,0.0,19.0,2.0,3.0,0.667,1.0,2.0,0.5,1.0,1.0,1.0,0.833,2.0,4.0,0.5,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,7.0,0.0,
421.0,A.J. Lawson,24.0,TOR,SG,10.0,2.0,149.0,22.0,61.0,0.361,14.0,39.0,0.359,8.0,22.0,0.364,0.475,11.0,18.0,0.611,8.0,16.0,24.0,4.0,3.0,2.0,2.0,15.0,69.0,0.0,
422.0,Jordan Walsh,20.0,BOS,PF,42.0,1.0,340.0,24.0,64.0,0.375,13.0,43.0,0.302,11.0,21.0,0.524,0.477,7.0,12.0,0.583,19.0,35.0,54.0,16.0,10.0,9.0,11.0,26.0,68.0,0.0,
423.0,Jaylen Nowell,25.0,NOP,SG,8.0,0.0,168.0,26.0,73.0,0.356,8.0,27.0,0.296,18.0,46.0,0.391,0.411,7.0,11.0,0.636,6.0,14.0,20.0,18.0,1.0,4.0,8.0,9.0,67.0,0.0,
424.0,MarJon Beauchamp,24.0,3TM,SF,30.0,0.0,144.0,23.0,57.0,0.404,10.0,26.0,0.385,13.0,31.0,0.419,0.491,11.0,16.0,0.688,9.0,28.0,37.0,10.0,3.0,1.0,15.0,13.0,67.0,0.0,
424.0,MarJon Beauchamp,24.0,MIL,SF,26.0,0.0,122.0,18.0,47.0,0.383,7.0,21.0,0.333,11.0,26.0,0.423,0.457,9.0,12.0,0.75,7.0,25.0,32.0,8.0,3.0,1.0,13.0,10.0,52.0,0.0,
424.0,MarJon Beauchamp,24.0,LAC,SF,3.0,0.0,17.0,4.0,7.0,0.571,2.0,3.0,0.667,2.0,4.0,0.5,0.714,2.0,4.0,0.5,2.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,12.0,0.0,
424.0,MarJon Beauchamp,24.0,NYK,SF,1.0,0.0,5.0,1.0,3.0,0.333,1.0,2.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,
425.0,Kobe Brown,25.0,LAC,PF,28.0,0.0,213.0,29.0,60.0,0.483,4.0,20.0,0.2,25.0,40.0,0.625,0.517,4.0,5.0,0.8,17.0,36.0,53.0,17.0,4.0,3.0,7.0,18.0,66.0,0.0,
