Rank,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
287.0,Shake Milton,28.0,2TM,SG,47.0,1.0,711.0,12.6,0.586,0.457,0.238,3.8,10.0,6.9,19.5,1.4,0.4,12.5,16.3,1.0,0.4,1.4,0.095,-1.1,-0.2,-1.4,0.1,
287.0,Shake Milton,28.0,BRK,SG,27.0,1.0,492.0,12.9,0.58,0.459,0.21,3.6,8.5,6.0,20.7,1.5,0.2,10.4,17.0,0.7,0.3,1.0,0.096,-0.7,-0.3,-1.0,0.1,
287.0,Shake Milton,28.0,LAL,SG,20.0,0.0,219.0,11.8,0.604,0.453,0.321,4.2,13.4,9.0,16.7,1.1,0.9,17.7,14.7,0.2,0.2,0.4,0.093,-2.0,-0.2,-2.2,0.0,
288.0,Thomas Bryant,27.0,2TM,C,47.0,5.0,705.0,18.4,0.624,0.439,0.186,11.1,19.2,15.2,9.8,1.4,3.7,8.2,17.2,1.6,0.8,2.4,0.164,1.5,-0.2,1.3,0.6,
288.0,Thomas Bryant,27.0,MIA,C,10.0,0.0,115.0,15.8,0.624,0.607,0.393,5.8,24.5,15.3,4.9,0.4,7.6,5.7,13.4,0.2,0.2,0.4,0.169,-1.1,1.0,-0.1,0.1,
288.0,Thomas Bryant,27.0,IND,C,37.0,5.0,590.0,18.9,0.624,0.416,0.158,12.2,18.2,15.2,10.7,1.5,2.9,8.6,17.9,1.4,0.6,2.0,0.163,2.0,-0.4,1.6,0.5,
289.0,Khris Middleton,33.0,2TM,SF,30.0,14.0,705.0,17.6,0.613,0.4,0.262,1.2,15.5,8.6,27.9,2.0,1.0,14.0,21.8,1.3,0.8,2.0,0.139,0.9,0.6,1.5,0.6,
289.0,Khris Middleton,33.0,MIL,SF,23.0,7.0,534.0,17.9,0.627,0.408,0.218,1.0,15.4,8.5,28.5,1.5,0.9,13.8,21.8,1.1,0.6,1.7,0.154,1.6,0.4,2.0,0.5,
289.0,Khris Middleton,33.0,WAS,SF,7.0,7.0,171.0,16.9,0.57,0.375,0.406,1.8,15.9,8.8,26.1,3.3,1.6,14.7,21.6,0.2,0.2,0.3,0.093,-1.3,1.3,0.0,0.1,
290.0,Cam Whitmore,20.0,HOU,SF,42.0,1.0,701.0,14.3,0.524,0.46,0.192,4.4,15.4,9.8,8.4,1.9,1.5,9.1,23.7,0.3,1.1,1.3,0.092,-0.1,-0.2,-0.3,0.3,
291.0,Zach Collins,27.0,2TM,PF,47.0,12.0,700.0,16.8,0.606,0.364,0.291,10.6,18.7,14.7,16.3,1.6,2.6,13.0,17.2,1.4,0.7,2.1,0.145,-0.2,1.1,0.9,0.5,
291.0,Zach Collins,27.0,SAS,C,36.0,4.0,425.0,14.4,0.566,0.348,0.265,9.6,15.6,12.6,16.9,1.6,3.1,13.5,17.1,0.6,0.4,1.0,0.111,-1.5,1.4,-0.2,0.2,
291.0,Zach Collins,27.0,CHI,PF,11.0,8.0,275.0,20.4,0.665,0.386,0.33,12.3,23.3,17.9,15.4,1.7,1.9,12.2,17.4,0.8,0.3,1.1,0.198,2.0,0.6,2.6,0.3,
292.0,Kyle Anderson,31.0,2TM,PF,48.0,4.0,699.0,14.6,0.518,0.271,0.214,6.2,16.9,11.4,20.9,2.1,3.3,10.2,15.5,0.8,1.0,1.9,0.128,-0.5,2.3,1.8,0.7,
292.0,Kyle Anderson,31.0,GSW,PF,36.0,3.0,541.0,14.8,0.522,0.308,0.16,5.1,16.9,10.8,21.0,2.3,3.5,10.0,15.5,0.6,0.8,1.5,0.129,-0.2,2.5,2.3,0.6,
292.0,Kyle Anderson,31.0,MIA,SF,12.0,1.0,158.0,13.8,0.501,0.122,0.439,9.8,17.1,13.5,20.6,1.3,2.4,10.9,15.4,0.2,0.2,0.4,0.121,-1.4,1.8,0.3,0.1,
293.0,Jaden Hardy,22.0,DAL,SG,46.0,3.0,697.0,9.9,0.54,0.482,0.195,1.3,9.6,5.5,13.5,1.5,0.6,15.8,24.8,-0.7,0.4,-0.3,-0.019,-3.2,-1.8,-5.0,-0.5,
294.0,Lindy Waters III,27.0,2TM,SG,44.0,9.0,684.0,8.4,0.496,0.733,0.051,2.6,12.8,7.5,8.5,1.7,1.4,7.5,14.7,0.0,0.8,0.8,0.053,-3.5,0.3,-3.3,-0.2,
294.0,Lindy Waters III,27.0,GSW,SG,38.0,9.0,655.0,8.4,0.498,0.722,0.054,2.5,13.4,7.8,8.7,1.6,1.4,7.5,14.5,0.0,0.7,0.8,0.055,-3.5,0.3,-3.2,-0.2,
294.0,Lindy Waters III,27.0,DET,SG,6.0,0.0,29.0,6.7,0.458,0.917,0.0,3.9,0.0,1.9,4.6,3.3,0.0,7.7,18.9,0.0,0.0,0.0,0.003,-5.3,-0.3,-5.6,0.0,
295.0,Aaron Nesmith,25.0,IND,SF,28.0,20.0,667.0,13.1,0.63,0.524,0.212,3.2,14.0,8.7,7.9,1.3,1.6,9.0,16.5,0.9,0.5,1.4,0.103,-1.0,-0.8,-1.8,0.0,
296.0,Drew Eubanks,27.0,2TM,C,47.0,4.0,661.0,15.4,0.614,0.035,0.368,8.5,23.1,15.9,10.6,0.8,5.0,14.6,14.8,0.9,0.6,1.4,0.104,-1.1,0.4,-0.7,0.2,
296.0,Drew Eubanks,27.0,UTA,C,37.0,4.0,568.0,16.0,0.632,0.034,0.393,7.7,24.2,16.0,11.6,0.8,5.3,15.4,14.8,0.8,0.5,1.3,0.106,-0.7,0.8,0.1,0.3,
296.0,Drew Eubanks,27.0,LAC,C,10.0,0.0,93.0,12.0,0.506,0.038,0.231,13.3,16.8,15.1,4.5,0.5,3.2,9.5,14.8,0.1,0.1,0.2,0.093,-3.3,-2.0,-5.4,-0.1,
297.0,Herbert Jones,26.0,NOP,SF,20.0,20.0,648.0,10.4,0.541,0.419,0.233,3.5,9.6,6.4,13.7,2.8,1.3,15.6,14.6,0.1,0.3,0.5,0.034,-3.8,0.2,-3.7,-0.3,
298.0,Kawhi Leonard,33.0,LAC,SF,22.0,22.0,647.0,16.1,0.537,0.323,0.18,3.7,15.4,9.5,15.9,2.0,1.6,11.2,28.0,-0.1,0.9,0.8,0.062,-0.3,-0.6,-0.9,0.2,
299.0,Alec Burks,33.0,MIA,SG,36.0,4.0,637.0,12.1,0.587,0.729,0.232,2.3,14.3,8.3,9.2,1.7,0.9,7.6,14.7,0.6,0.7,1.3,0.1,-0.7,0.7,0.0,0.3,
300.0,Maxi Kleber,33.0,DAL,PF,34.0,4.0,637.0,5.7,0.489,0.51,0.219,4.3,11.7,8.1,8.3,0.7,2.3,17.9,8.6,0.0,0.4,0.3,0.026,-4.2,0.4,-3.8,-0.3,
301.0,Marcus Sasser,24.0,DET,PG,47.0,0.0,636.0,13.4,0.584,0.527,0.14,2.5,6.7,4.6,23.0,2.2,0.6,14.8,18.3,0.8,0.6,1.4,0.106,-0.8,0.2,-0.6,0.2,
302.0,Kyle Lowry,38.0,PHI,PG,33.0,12.0,623.0,10.1,0.53,0.748,0.297,1.9,10.4,6.0,19.8,2.5,1.6,13.7,10.2,0.6,0.4,1.0,0.079,-2.6,1.5,-1.1,0.1,
303.0,Daniel Theis,32.0,NOP,C,38.0,9.0,621.0,12.1,0.558,0.287,0.287,7.3,21.5,14.2,12.9,1.4,3.0,14.7,11.5,0.6,0.4,1.0,0.079,-3.2,-0.1,-3.3,-0.2,
304.0,Jay Huff,26.0,MEM,C,51.0,2.0,619.0,17.9,0.674,0.673,0.194,4.2,13.6,9.0,7.1,0.9,6.6,9.7,19.2,1.4,0.8,2.1,0.166,2.7,0.9,3.7,0.9,
305.0,Aaron Holiday,28.0,HOU,PG,48.0,3.0,611.0,11.2,0.577,0.643,0.181,1.7,9.0,5.3,13.9,1.4,0.9,12.6,16.5,0.7,0.7,1.4,0.108,-1.4,0.4,-1.0,0.1,
306.0,Kelly Olynyk,33.0,2TM,C,33.0,11.0,611.0,14.9,0.603,0.337,0.38,7.4,20.1,13.6,20.2,1.7,2.0,18.9,18.5,0.7,0.5,1.2,0.096,-1.0,0.4,-0.5,0.2,
306.0,Kelly Olynyk,33.0,TOR,C,24.0,2.0,383.0,15.1,0.624,0.364,0.364,7.0,18.4,12.6,20.8,2.0,2.0,20.4,18.9,0.4,0.4,0.9,0.108,-0.7,0.7,0.0,0.2,
306.0,Kelly Olynyk,33.0,NOP,C,9.0,9.0,228.0,14.6,0.566,0.29,0.406,8.2,22.9,15.3,19.3,1.1,2.1,16.4,17.9,0.2,0.1,0.4,0.078,-1.5,0.0,-1.5,0.0,
307.0,Oso Ighodaro,22.0,PHO,PF,44.0,2.0,609.0,10.3,0.577,0.019,0.333,6.6,17.3,12.2,9.0,1.5,2.3,15.7,10.7,0.4,0.4,0.8,0.066,-3.3,0.3,-3.0,-0.2,
308.0,Jett Howard,21.0,ORL,SF,53.0,0.0,602.0,7.8,0.485,0.723,0.089,3.6,8.8,6.0,10.3,1.1,1.6,10.0,18.7,-0.4,0.6,0.3,0.022,-3.3,-0.8,-4.2,-0.3,
309.0,Brandon Ingram,27.0,NOP,SF,18.0,18.0,595.0,16.2,0.56,0.345,0.165,3.0,15.5,9.0,26.7,1.3,1.7,16.2,30.1,-0.1,0.2,0.1,0.005,1.4,-1.7,-0.3,0.3,
310.0,Jared McCain,20.0,PHI,SG,23.0,8.0,592.0,15.4,0.589,0.485,0.204,2.4,8.7,5.4,16.8,1.3,0.0,11.0,24.9,0.6,0.1,0.8,0.062,1.9,-1.6,0.3,0.4,
311.0,Jaylin Williams,22.0,OKC,PF,36.0,6.0,587.0,15.2,0.544,0.707,0.09,7.4,27.5,17.6,18.1,1.3,3.9,12.1,14.3,0.9,1.3,2.2,0.177,0.8,2.6,3.3,0.8,
312.0,Olivier-Maxence Prosper,22.0,DAL,PF,52.0,4.0,584.0,12.7,0.484,0.293,0.437,8.3,14.9,11.7,9.1,2.2,0.9,6.3,16.2,0.4,0.6,0.9,0.076,-1.6,-0.5,-2.1,0.0,
313.0,Steven Adams,31.0,HOU,C,46.0,2.0,584.0,16.9,0.523,0.008,0.558,22.5,21.8,22.2,12.8,1.3,3.2,20.7,14.3,0.6,1.0,1.6,0.134,0.2,0.3,0.5,0.4,
314.0,Jabari Walker,22.0,POR,SF,49.0,1.0,580.0,15.4,0.594,0.337,0.297,8.7,24.1,16.3,8.0,2.3,0.9,10.4,15.9,0.8,0.7,1.6,0.132,-0.8,0.5,-0.3,0.3,
315.0,Jericho Sims,26.0,2TM,C,49.0,5.0,578.0,9.7,0.631,0.0,0.203,12.9,21.4,17.3,6.3,0.8,2.7,30.8,7.6,0.5,0.6,1.1,0.09,-3.3,-0.1,-3.3,-0.2,
315.0,Jericho Sims,26.0,NYK,C,39.0,5.0,422.0,9.9,0.619,0.0,0.283,14.0,20.8,17.5,6.2,0.9,2.2,28.9,7.5,0.4,0.4,0.8,0.094,-3.2,-0.4,-3.6,-0.2,
315.0,Jericho Sims,26.0,MIL,C,10.0,0.0,156.0,9.3,0.667,0.0,0.0,10.0,23.1,16.8,6.5,0.3,4.1,35.7,7.8,0.1,0.2,0.3,0.08,-3.4,0.8,-2.7,0.0,
316.0,Bruce Brown,28.0,2TM,PG,28.0,1.0,577.0,10.1,0.477,0.264,0.233,4.9,15.0,9.8,11.3,2.3,0.5,10.9,17.4,-0.2,0.4,0.3,0.021,-4.4,-0.2,-4.6,-0.4,
316.0,Bruce Brown,28.0,TOR,PG,18.0,0.0,353.0,12.5,0.525,0.275,0.221,5.2,15.9,10.5,11.4,2.3,0.8,11.7,19.4,0.1,0.3,0.4,0.055,-2.7,0.0,-2.7,-0.1,
316.0,Bruce Brown,28.0,NOP,PG,10.0,1.0,224.0,6.3,0.377,0.242,0.258,4.6,13.4,8.9,11.1,2.4,0.0,9.2,14.3,-0.2,0.1,-0.2,-0.032,-7.1,-0.5,-7.6,-0.3,
317.0,Joel Embiid,30.0,PHI,C,19.0,19.0,574.0,23.6,0.58,0.244,0.537,6.9,24.9,15.5,25.8,1.2,3.1,13.7,34.5,1.0,0.5,1.5,0.125,3.7,-0.2,3.5,0.8,
318.0,DaQuan Jeffries,27.0,CHO,SG,29.0,5.0,571.0,7.3,0.478,0.576,0.122,4.5,10.6,7.4,7.7,1.5,2.3,10.4,12.1,-0.1,0.4,0.4,0.032,-4.7,0.1,-4.7,-0.4,
319.0,Moritz Wagner,27.0,ORL,C,30.0,1.0,564.0,22.3,0.649,0.301,0.442,7.7,23.5,15.1,13.9,2.1,2.1,14.1,26.8,1.0,1.0,2.0,0.171,2.6,1.2,3.9,0.8,
320.0,Malcolm Brogdon,32.0,WAS,PG,24.0,13.0,564.0,15.8,0.544,0.233,0.383,3.9,13.0,8.4,27.3,1.1,0.8,11.9,23.6,0.6,0.1,0.8,0.064,0.0,-1.5,-1.6,0.1,
321.0,Ajay Mitchell,22.0,OKC,SG,34.0,1.0,561.0,12.3,0.604,0.307,0.199,3.3,9.4,6.4,13.1,2.1,0.5,13.4,15.8,0.7,0.8,1.5,0.128,-2.2,1.0,-1.3,0.1,
322.0,Cam Reddish,25.0,LAL,SF,31.0,8.0,560.0,7.8,0.529,0.523,0.302,3.1,9.1,6.2,5.0,2.7,1.7,11.0,8.6,0.1,0.7,0.8,0.067,-4.1,1.8,-2.3,0.0,
323.0,Gui Santos,22.0,GSW,PF,40.0,1.0,548.0,12.0,0.59,0.564,0.248,9.2,14.6,11.8,14.0,1.6,1.4,16.9,13.6,0.7,0.6,1.3,0.115,-2.2,0.3,-1.8,0.0,
324.0,Jamison Battle,23.0,TOR,SF,42.0,0.0,547.0,13.0,0.64,0.753,0.077,5.3,11.3,8.3,8.6,0.4,1.1,6.5,15.5,1.0,0.2,1.2,0.109,1.4,-1.5,-0.1,0.3,
325.0,Talen Horton-Tucker,24.0,CHI,SG,47.0,0.0,540.0,13.0,0.553,0.434,0.251,2.9,13.0,8.0,16.8,1.4,1.6,11.6,21.3,0.2,0.4,0.6,0.053,-1.6,-1.0,-2.6,-0.1,
326.0,Svi Mykhailiuk,27.0,UTA,SF,27.0,12.0,538.0,10.0,0.522,0.685,0.103,3.1,10.0,6.5,14.4,1.4,1.1,14.5,22.0,-0.3,0.1,-0.1,-0.012,-1.4,-1.9,-3.3,-0.2,
327.0,Reed Sheppard,20.0,HOU,PG,45.0,1.0,536.0,8.4,0.428,0.566,0.082,3.1,9.5,6.2,13.5,2.5,2.5,12.1,17.7,-0.5,0.8,0.4,0.032,-4.0,1.4,-2.6,-0.1,
328.0,Marcus Smart,30.0,2TM,PG,26.0,6.0,534.0,11.8,0.525,0.576,0.263,3.2,7.6,5.4,21.4,2.7,1.0,16.9,20.1,0.1,0.5,0.6,0.058,-2.0,0.2,-1.8,0.0,
328.0,Marcus Smart,30.0,MEM,PG,19.0,6.0,400.0,11.3,0.504,0.608,0.243,3.8,7.5,5.7,22.1,2.7,1.4,17.6,19.8,0.0,0.5,0.5,0.059,-1.6,0.4,-1.2,0.1,
328.0,Marcus Smart,30.0,WAS,PG,7.0,0.0,134.0,13.4,0.587,0.48,0.32,1.5,7.8,4.7,19.6,2.8,0.0,14.9,20.9,0.1,0.1,0.1,0.053,-3.2,-0.6,-3.8,-0.1,
329.0,Chet Holmgren,22.0,OKC,C,20.0,20.0,529.0,20.6,0.591,0.336,0.389,6.9,26.0,16.6,9.6,1.5,10.4,13.0,22.8,0.6,1.4,2.0,0.178,0.6,2.5,3.1,0.7,
330.0,DeAndre Jordan,36.0,DEN,C,46.0,2.0,528.0,14.6,0.626,0.0,0.349,14.0,29.7,22.2,8.3,1.1,3.4,21.3,12.4,0.6,0.7,1.3,0.116,-1.6,-0.1,-1.6,0.1,
331.0,Adem Bona,21.0,PHI,C,45.0,1.0,526.0,13.5,0.698,0.0,0.618,10.9,19.4,14.9,4.1,1.0,7.2,22.0,12.1,0.6,0.5,1.2,0.105,-4.2,0.0,-4.3,-0.3,
332.0,Jared Butler,24.0,2TM,SG,42.0,2.0,526.0,17.1,0.559,0.298,0.24,3.6,10.0,6.7,38.5,1.5,1.4,14.1,25.1,0.7,0.2,0.9,0.078,1.7,-1.4,0.3,0.3,
332.0,Jared Butler,24.0,WAS,PG,32.0,0.0,362.0,17.7,0.562,0.233,0.256,4.0,7.8,5.9,38.7,1.6,1.2,12.9,25.9,0.5,0.1,0.6,0.081,2.2,-1.2,0.9,0.3,
332.0,Jared Butler,24.0,PHI,SG,10.0,2.0,164.0,15.9,0.551,0.47,0.197,2.7,14.7,8.4,38.1,1.2,1.8,17.3,23.2,0.2,0.1,0.2,0.071,0.8,-1.8,-1.1,0.0,
333.0,Monte Morris,29.0,PHO,PG,40.0,0.0,522.0,11.6,0.514,0.427,0.234,2.2,9.6,6.1,17.6,1.6,0.5,8.3,17.4,0.4,0.2,0.5,0.046,-2.1,-0.9,-3.0,-0.1,
334.0,Micah Potter,26.0,UTA,C,30.0,9.0,522.0,9.4,0.59,0.74,0.135,6.9,18.3,12.7,5.9,0.9,2.0,16.6,10.6,0.3,0.2,0.5,0.049,-2.2,-0.5,-2.7,-0.1,
335.0,Pelle Larsson,23.0,MIA,SG,41.0,2.0,517.0,9.0,0.551,0.492,0.305,3.7,9.2,6.5,10.7,1.4,0.7,8.8,13.7,0.4,0.5,0.8,0.078,-4.4,0.2,-4.2,-0.3,
336.0,Gary Harris,30.0,ORL,SG,33.0,2.0,503.0,6.3,0.493,0.773,0.103,3.4,6.1,4.7,5.0,1.9,1.5,10.6,9.8,-0.1,0.6,0.5,0.05,-4.2,1.0,-3.2,-0.1,
337.0,Tosan Evbuomwan,23.0,BRK,SF,21.0,0.0,501.0,10.7,0.529,0.335,0.323,5.5,14.4,9.7,10.4,1.6,1.4,14.2,19.1,-0.1,0.4,0.3,0.028,-3.4,-0.6,-4.0,-0.3,
338.0,Josh Okogie,26.0,2TM,SG,32.0,2.0,500.0,16.7,0.581,0.389,0.305,9.2,11.8,10.5,7.2,3.9,2.9,11.7,18.7,0.5,0.6,1.1,0.108,0.1,1.8,1.8,0.5,
338.0,Josh Okogie,26.0,PHO,SG,25.0,1.0,351.0,15.8,0.586,0.368,0.281,10.5,12.1,11.4,5.8,2.9,2.6,11.1,18.1,0.4,0.3,0.7,0.095,0.1,0.2,0.3,0.2,
338.0,Josh Okogie,26.0,CHO,SG,7.0,1.0,149.0,18.8,0.57,0.434,0.358,6.2,11.1,8.6,10.5,6.3,3.3,12.8,20.0,0.1,0.3,0.4,0.139,0.2,5.3,5.5,0.3,
339.0,Trendon Watford,24.0,BRK,PF,27.0,0.0,491.0,12.9,0.547,0.278,0.318,4.7,17.1,10.6,18.8,1.8,1.4,16.6,24.1,-0.1,0.5,0.3,0.034,-2.7,-0.5,-3.3,-0.2,
340.0,Ryan Rollins,22.0,MIL,PG,40.0,8.0,490.0,12.8,0.562,0.426,0.142,3.6,10.3,7.1,14.6,2.7,2.5,15.5,18.9,0.1,0.7,0.8,0.075,-2.4,1.3,-1.1,0.1,
341.0,Rob Dillingham,20.0,MIN,PG,40.0,1.0,481.0,11.1,0.513,0.352,0.075,2.8,7.7,5.3,30.0,1.8,0.2,18.9,22.9,-0.2,0.5,0.2,0.023,-2.5,-1.0,-3.6,-0.2,
342.0,Jae'Sean Tate,29.0,HOU,SF,43.0,2.0,480.0,11.5,0.528,0.274,0.347,8.4,12.2,10.2,10.3,2.4,0.7,11.2,13.8,0.5,0.7,1.2,0.122,-3.1,1.7,-1.4,0.1,
343.0,Kessler Edwards,24.0,DAL,SF,35.0,13.0,479.0,11.6,0.562,0.376,0.083,4.8,16.0,10.5,10.9,1.6,2.7,8.9,11.1,0.5,0.5,1.0,0.102,-2.0,0.7,-1.2,0.1,
344.0,Grant Williams,26.0,CHO,PF,16.0,7.0,479.0,11.5,0.596,0.602,0.301,3.9,14.7,9.1,11.4,1.8,2.7,16.7,14.8,0.3,0.5,0.8,0.079,-2.3,0.7,-1.6,0.1,
345.0,Caleb Houstan,22.0,ORL,SF,42.0,5.0,473.0,6.2,0.503,0.862,0.121,3.0,7.0,4.9,4.8,0.8,0.6,3.9,11.7,0.2,0.4,0.6,0.06,-4.4,-0.8,-5.1,-0.4,
346.0,KJ Simpson,22.0,CHO,PG,23.0,4.0,470.0,8.5,0.426,0.42,0.21,6.1,8.9,7.5,19.1,2.0,0.8,14.3,20.2,-0.6,0.4,-0.2,-0.022,-4.5,-0.7,-5.2,-0.4,
347.0,Karlo Matković,23.0,NOP,PF,27.0,3.0,463.0,13.7,0.611,0.322,0.235,9.2,19.5,14.1,7.9,1.4,5.7,16.5,13.8,0.4,0.3,0.8,0.082,-2.9,0.0,-2.9,-0.1,
348.0,Larry Nance Jr.,32.0,ATL,PF,24.0,3.0,463.0,16.0,0.632,0.49,0.084,5.2,19.3,12.1,11.4,2.0,2.6,9.1,15.6,0.8,0.5,1.2,0.129,1.0,0.6,1.6,0.4,
349.0,Pat Connaughton,32.0,MIL,SG,31.0,0.0,459.0,10.1,0.539,0.534,0.147,4.1,14.6,9.6,14.6,0.6,1.8,13.3,13.5,0.3,0.4,0.7,0.074,-1.9,-0.5,-2.4,0.0,
350.0,Keaton Wallace,25.0,ATL,PG,28.0,4.0,454.0,9.5,0.529,0.529,0.08,1.6,7.6,4.5,17.8,2.3,1.6,16.9,15.5,0.0,0.3,0.3,0.031,-3.4,0.6,-2.8,-0.1,
351.0,Zeke Nnaji,24.0,DEN,PF,44.0,3.0,439.0,12.0,0.6,0.359,0.282,5.8,10.7,8.4,3.9,1.6,5.0,7.2,12.0,0.5,0.4,0.9,0.103,-2.1,0.4,-1.7,0.0,
352.0,Quinten Post,24.0,GSW,PF,27.0,10.0,435.0,15.8,0.594,0.593,0.093,6.4,19.9,13.0,14.2,1.2,2.8,10.0,20.3,0.6,0.6,1.2,0.133,0.9,0.1,1.0,0.3,
353.0,Richaun Holmes,31.0,WAS,PF,24.0,7.0,430.0,19.5,0.714,0.028,0.443,11.1,22.7,16.9,12.8,0.7,4.0,12.4,14.1,1.3,0.3,1.6,0.176,1.0,0.3,1.4,0.4,
354.0,John Konchar,28.0,MEM,SG,34.0,4.0,426.0,10.3,0.543,0.694,0.083,7.3,20.5,14.0,8.4,1.7,2.5,15.8,8.3,0.3,0.6,0.9,0.105,-1.6,1.5,-0.1,0.2,
355.0,Delon Wright,32.0,2TM,PG,30.0,2.0,424.0,7.9,0.384,0.6,0.235,4.2,8.1,6.2,14.4,2.7,2.2,13.8,11.1,-0.3,0.5,0.3,0.032,-3.9,1.5,-2.4,0.0,
355.0,Delon Wright,32.0,MIL,PG,26.0,2.0,405.0,7.4,0.365,0.598,0.195,4.1,7.9,6.1,14.5,2.7,2.1,13.6,11.1,-0.3,0.5,0.2,0.026,-4.2,1.5,-2.8,-0.1,
355.0,Delon Wright,32.0,NYK,PG,4.0,0.0,19.0,18.7,0.735,0.667,1.333,6.1,11.8,9.0,13.2,2.6,4.9,17.4,13.1,0.0,0.0,0.1,0.174,3.6,2.1,5.8,0.0,
356.0,Orlando Robinson,24.0,2TM,C,30.0,4.0,423.0,12.3,0.508,0.203,0.309,12.2,18.0,15.1,12.8,1.6,2.5,16.7,16.7,0.1,0.4,0.5,0.062,-3.2,0.3,-3.0,-0.1,
356.0,Orlando Robinson,24.0,SAC,C,9.0,0.0,57.0,12.1,0.473,0.294,0.412,5.8,21.5,13.6,20.5,2.6,1.7,16.6,18.0,0.0,0.1,0.1,0.051,-4.1,1.3,-2.9,0.0,
356.0,Orlando Robinson,24.0,TOR,C,21.0,4.0,366.0,12.3,0.514,0.189,0.292,13.2,17.5,15.3,11.6,1.5,2.6,16.7,16.5,0.1,0.3,0.5,0.063,-3.1,0.1,-3.0,-0.1,
357.0,Jordan Miller,25.0,LAC,SF,33.0,0.0,404.0,10.8,0.505,0.285,0.254,6.4,9.7,8.1,11.6,2.1,1.2,14.2,18.1,-0.1,0.5,0.4,0.049,-2.8,0.2,-2.6,-0.1,
358.0,Bol Bol,25.0,PHO,PF,29.0,10.0,403.0,18.2,0.617,0.512,0.145,5.2,20.9,13.3,7.0,0.7,5.5,8.3,21.1,0.5,0.3,0.8,0.096,1.4,-1.1,0.2,0.2,
359.0,Ousmane Dieng,21.0,OKC,C,35.0,1.0,397.0,11.7,0.538,0.577,0.13,4.9,16.4,10.7,9.9,2.1,1.8,12.2,15.8,0.2,0.7,0.9,0.106,-2.0,1.0,-1.0,0.1,
360.0,Trevelin Queen,27.0,ORL,SG,27.0,2.0,385.0,9.8,0.447,0.516,0.133,6.2,7.3,6.7,12.9,3.5,2.5,12.9,17.6,-0.3,0.7,0.3,0.039,-3.9,2.3,-1.7,0.0,
361.0,Jeff Dowtin,27.0,PHI,PG,32.0,0.0,384.0,13.8,0.544,0.322,0.215,1.7,11.0,6.1,20.1,1.4,1.3,4.3,15.8,0.6,0.2,0.8,0.095,-0.3,-0.6,-0.9,0.1,
362.0,Reggie Jackson,34.0,PHI,PG,31.0,1.0,384.0,9.9,0.496,0.556,0.068,2.3,10.6,6.3,17.2,2.1,0.8,11.0,17.6,0.0,0.2,0.2,0.02,-3.1,-0.8,-3.9,-0.2,
363.0,Landry Shamet,27.0,NYK,SG,32.0,0.0,377.0,9.3,0.595,0.594,0.089,1.5,6.9,4.2,5.8,1.8,0.5,10.3,13.4,0.2,0.3,0.5,0.059,-2.4,0.2,-2.3,0.0,
364.0,David Roddy,23.0,2TM,PF,30.0,3.0,375.0,12.4,0.575,0.482,0.196,3.7,19.8,11.5,11.9,1.8,2.0,14.7,15.7,0.2,0.4,0.5,0.067,-1.4,0.3,-1.0,0.1,
364.0,David Roddy,23.0,ATL,PF,27.0,3.0,346.0,11.8,0.594,0.462,0.237,3.4,19.0,11.0,11.3,1.6,2.1,16.3,14.5,0.2,0.3,0.5,0.069,-1.7,0.4,-1.3,0.1,
364.0,David Roddy,23.0,PHI,PF,3.0,0.0,29.0,19.3,0.474,0.579,0.0,7.6,29.0,17.8,19.1,3.4,0.0,5.0,30.2,0.0,0.0,0.0,0.04,3.2,-0.5,2.7,0.0,
365.0,GG Jackson II,20.0,MEM,PF,22.0,1.0,367.0,10.4,0.518,0.503,0.229,6.4,13.3,9.9,8.9,1.0,1.2,13.9,21.8,-0.1,0.3,0.2,0.03,-2.1,-2.2,-4.3,-0.2,
366.0,Jaylon Tyson,22.0,CLE,SG,40.0,2.0,366.0,11.3,0.555,0.382,0.176,9.2,14.1,11.7,13.0,1.2,0.5,14.7,15.0,0.4,0.4,0.8,0.111,-2.0,-0.3,-2.3,0.0,
367.0,Sandro Mamukelashvili,25.0,SAS,PF,42.0,0.0,363.0,19.5,0.65,0.591,0.255,7.4,21.5,14.5,9.8,1.9,2.7,8.4,19.5,0.8,0.4,1.2,0.159,2.9,0.1,3.0,0.5,
368.0,Dwight Powell,33.0,DAL,C,41.0,2.0,363.0,14.5,0.736,0.053,0.895,10.6,15.8,13.3,12.8,1.6,4.7,18.5,7.7,0.9,0.4,1.3,0.171,-1.3,2.2,0.8,0.3,
369.0,Charles Bassey,24.0,SAS,C,34.0,1.0,363.0,19.8,0.601,0.0,0.284,16.5,27.6,22.1,6.9,1.9,7.0,15.0,18.0,0.5,0.6,1.1,0.143,-1.3,0.6,-0.7,0.1,
370.0,Jaylen Clark,23.0,MIN,SG,24.0,4.0,359.0,10.7,0.582,0.464,0.214,5.3,4.3,4.8,5.3,3.3,0.3,4.2,11.6,0.5,0.5,1.0,0.128,-3.3,2.3,-1.1,0.1,
